"evaluationTime","stateAtEvaluationTime","No_lineage","Persistent_mean","Persistent_1q","Persistent_3q","Persistent_median"
6.2821917808219,"Russia",1.17624521072797,0.0962382829073881,0.0339356600398357,0.123812249067922,0.0751839697272834
6.2821917808219,"SoutheasternAsia",6.08574610244989,0.180939101674424,0.126440734288924,0.230562306994958,0.17557430812406
6.2821917808219,"SouthernAmerica",1.42810098792536,0.0778965141740312,0.0259715240258127,0.108053493550928,0.0578685580236034
6.2821917808219,"SouthernAsia",8.26182432432432,0.196667371583523,0.112717849019803,0.270031120719489,0.209655767717696
6.2821917808219,"WesternAsia",1.89412897016362,0.136585347269041,0.039570295270934,0.209147797091012,0.0958506632558711
6.20000000000005,"Africa",11.0888888888889,0.46739141755078,0.304909907331025,0.63095515179278,0.377900766998541
6.20000000000005,"China",6.47915508615898,0.215483505283668,0.165772126051539,0.251610475679287,0.203732061847054
6.20000000000005,"Europe",1.86302521008403,0.132422907394564,0.0450087285325191,0.186245027263306,0.0946404628931796
6.20000000000005,"Japan/Korea",3.3120728929385,0.156815467760165,0.0773060178518198,0.21577351826239,0.138613905671045
6.20000000000005,"NorthernAmerica",2.28108108108108,0.185339750777084,0.0794397603308849,0.264438459702925,0.158414771447939
6.20000000000005,"Oceania",10.2966666666667,0.178190664552615,0.105966411348626,0.243031612275689,0.15240426130202
6.20000000000005,"Russia",1.25892857142857,0.100479327766967,0.0313880337637722,0.141724854551049,0.076429567052275
6.20000000000005,"SoutheasternAsia",5.44500279173646,0.185417822433574,0.119439507124116,0.242366288104146,0.176550737855596
6.20000000000005,"SouthernAmerica",1.64326375711575,0.104613849480064,0.047032698993756,0.140978514735246,0.0901131135575577
6.20000000000005,"SouthernAsia",12.3161111111111,0.247554445555521,0.150998500803328,0.336135487686788,0.257553354868613
6.20000000000005,"WesternAsia",2.07924528301887,0.0966705874170379,0.031066785562591,0.126218155875643,0.0610334625188411
6.1150684931506,"Africa",17.5983333333333,0.508595910352023,0.354344296417449,0.674005174408962,0.423405851787161
6.1150684931506,"China",11.0972222222222,0.211419294673316,0.173659634139612,0.24395323046582,0.205507903612157
6.1150684931506,"Europe",2.29151559100798,0.108371225592417,0.0393726066593136,0.149596661721083,0.0787806506955677
6.1150684931506,"Japan/Korea",3.43244837758112,0.13690526524897,0.0596793874962544,0.185627279130224,0.111671094170899
6.1150684931506,"NorthernAmerica",2.86121212121212,0.198895703951776,0.091801897843387,0.280354422009157,0.167449764919852
6.1150684931506,"Oceania",13.98,0.19110000841159,0.107738972833686,0.260254339450917,0.158246688624563
6.1150684931506,"Russia",1.31834532374101,0.0962567975294975,0.0276047758925373,0.135397058139923,0.0641266213606704
6.1150684931506,"SoutheasternAsia",6.733740967204,0.196739480009996,0.129056346236137,0.250358186989,0.184324705506574
6.1150684931506,"SouthernAmerica",1.10330818340104,0.166255024801174,0.105799594372464,0.214799260432233,0.156493288125211
6.1150684931506,"SouthernAsia",14.5433333333333,0.291352931728854,0.182651587659774,0.398605501151911,0.297763176419683
6.1150684931506,"WesternAsia",2.13513513513514,0.114113365357615,0.0382683502670046,0.142036795410531,0.0830640370543064
6.03287671232874,"Africa",15.26,0.579825587402868,0.402975446508655,0.773084558692904,0.478943910759891
6.03287671232874,"China",13.8577777777778,0.218115331557793,0.17877590017677,0.250057951987236,0.211228733803895
6.03287671232874,"Europe",4.23958333333333,0.084859860074267,0.0387069083123958,0.10604970421963,0.0666906116056684
6.03287671232874,"Japan/Korea",3.85939323220537,0.121152081584885,0.0526153706024818,0.157124424264875,0.0961797351000751
6.03287671232874,"NorthernAmerica",4.77484559236384,0.195597624955909,0.0988051697522951,0.268953214590378,0.164972012629473
6.03287671232874,"Oceania",19.2105555555556,0.213475837783103,0.12797269641443,0.278496183693064,0.18190377778769
6.03287671232874,"Russia",1.53125,0.100898742975633,0.0348355002205589,0.13765038640141,0.0749461652226122
6.03287671232874,"SoutheasternAsia",9.57444444444444,0.183234904804452,0.110080469259771,0.234752595691069,0.160891428088418
6.03287671232874,"SouthernAmerica",1.10180623973727,0.0579312910887963,0.019530772670195,0.0725415034954686,0.0406325805661156
6.03287671232874,"SouthernAsia",9.59666666666667,0.323158777435585,0.21277961131434,0.432252487243771,0.32370588765044
6.03287671232874,"WesternAsia",3.26934435912581,0.102364788245367,0.0459561636326461,0.133400420013442,0.0826864595256915
5.9479452054793,"Africa",3.59111111111111,0.593606948707884,0.451250149928438,0.722872415265118,0.534410866126952
5.9479452054793,"China",5.90777777777778,0.23563819877727,0.171469821767935,0.283723818739171,0.22449930784609
5.9479452054793,"Europe",10.5186214563646,0.0916431016528198,0.0632985109284206,0.110858451175001,0.0841420516936365
5.9479452054793,"Japan/Korea",6.90600667408231,0.123132337273185,0.0687680055793483,0.15701720904607,0.10386143418752
5.9479452054793,"NorthernAmerica",10.6666666666667,0.18543896142056,0.113390718081244,0.235337919745345,0.165713724520199
5.9479452054793,"Oceania",27.1855555555556,0.24153608084893,0.159255776756886,0.303895848658458,0.20992916528226
5.9479452054793,"Russia",2.4275641025641,0.0811314090374046,0.0288338771327646,0.106007278070764,0.0583564990004748
5.9479452054793,"SoutheasternAsia",15.965,0.216843744836125,0.153743930140415,0.259611934093031,0.194817702523588
5.9479452054793,"SouthernAmerica",1.18518518518519,0.0748121061964413,0.0307471271342258,0.108343344976193,0.0638636144535707
5.9479452054793,"SouthernAsia",10.6933333333333,0.314550198080109,0.202970797587819,0.417842557726416,0.30618855300414
5.9479452054793,"WesternAsia",4.70634475014037,0.11478067999936,0.0671910828682505,0.145775456845491,0.100633101861848
5.86301369863008,"Africa",1.66387493020659,0.63270159658283,0.378031626206295,0.745299027740088,0.600337602132633
5.86301369863008,"China",7.88944444444444,0.189100769258854,0.139024291419925,0.225413056328217,0.179420066828123
5.86301369863008,"Europe",17.0094444444444,0.121249870987983,0.0979707127341096,0.141854825705672,0.118963746217811
5.86301369863008,"Japan/Korea",9.36444444444444,0.142986664130147,0.0897035132780625,0.177580388616355,0.12683019242103
5.86301369863008,"NorthernAmerica",14.9316666666667,0.192909919376354,0.143583246977469,0.229911686404681,0.181889398729706
5.86301369863008,"Oceania",21.1227777777778,0.291082140343654,0.207352786573734,0.352985225335893,0.261790379516035
5.86301369863008,"Russia",4.03246013667426,0.0960718609336386,0.0566576876793293,0.120817037360297,0.0853190128621308
5.86301369863008,"SoutheasternAsia",13.5522222222222,0.241689776894621,0.187675979655786,0.276693916405289,0.226035302738085
5.86301369863008,"SouthernAmerica",1.39588918677391,0.0529596658980153,0.0180510931948463,0.0680401280325009,0.0380750972151821
5.86301369863008,"SouthernAsia",12.0205555555556,0.324643535718042,0.208367072673164,0.421939577157903,0.308783295241094
5.86301369863008,"WesternAsia",7.73555555555556,0.138015838100806,0.0964558760434407,0.166795466082307,0.127747163985454
5.78082191780823,"Africa",2.41829336307864,0.542776661609108,0.326980984794375,0.696652812096876,0.448989607562399
5.78082191780823,"China",9.77222222222222,0.152206263424638,0.103484714114148,0.186492193798832,0.142211673333621
5.78082191780823,"Europe",23.8538888888889,0.156263747026303,0.133029792805371,0.178281866418458,0.154473528269906
5.78082191780823,"Japan/Korea",12.7522222222222,0.169015712800246,0.11964493958696,0.203570179458065,0.156394176853266
5.78082191780823,"NorthernAmerica",17.2844444444444,0.21037513503757,0.16825956282729,0.243356965553098,0.203456726926378
5.78082191780823,"Oceania",9.1556420233463,0.317146958828529,0.228577438339279,0.378949526477731,0.295811567048814
5.78082191780823,"Russia",7.34333333333333,0.109314599266917,0.0791990702111146,0.132689957452241,0.104360330001607
5.78082191780823,"SoutheasternAsia",6.72722222222222,0.243436810470453,0.186989137013804,0.27993400969174,0.228280177948351
5.78082191780823,"SouthernAmerica",2.24136008918618,0.0914441075629475,0.0562430810420151,0.116907432813079,0.0845807796478805
5.78082191780823,"SouthernAsia",13.2394444444444,0.351526980847585,0.243010728824341,0.442262299231029,0.331652269476982
5.78082191780823,"WesternAsia",9.55611111111111,0.159442607248574,0.114355247882601,0.195492625840221,0.148315251789098
5.69589041095878,"Africa",4.44166666666667,0.361314099951197,0.263200633675964,0.433801051586263,0.337405692362446
5.69589041095878,"China",9.39222222222222,0.187151174188835,0.134688395072584,0.226301866838135,0.173010170529233
5.69589041095878,"Europe",22.9466666666667,0.210803290603884,0.179971245569148,0.239581670855594,0.211068261818726
5.69589041095878,"Japan/Korea",17.875,0.207794751256887,0.158831005497698,0.242389222755424,0.19533534882478
5.69589041095878,"NorthernAmerica",17.6911111111111,0.251261261332455,0.204443502846367,0.28963728779742,0.241176209543308
5.69589041095878,"Oceania",6.94546466332777,0.311303876807131,0.212966638641297,0.386202703421135,0.294192962468114
5.69589041095878,"Russia",5.45921787709497,0.14180257525686,0.101815898337786,0.174796292281842,0.134894126652917
5.69589041095878,"SoutheasternAsia",5.19222222222222,0.236961168419648,0.170951081642504,0.282356512837946,0.222508094654708
5.69589041095878,"SouthernAmerica",1.31718061674009,0.0968769713757183,0.0399832473921515,0.137812488678455,0.0813985798366907
5.69589041095878,"SouthernAsia",10.4633333333333,0.362342287342174,0.257175105710088,0.445099264598851,0.333488699015352
5.69589041095878,"WesternAsia",7.63,0.158867330978694,0.117491179610815,0.191379151390998,0.153924827954853
5.61369863013692,"Africa",4.26888888888889,0.487941769588659,0.357858494927521,0.584069388755108,0.453894548080145
5.61369863013692,"China",10.3655555555556,0.209382935291147,0.160900331603144,0.245842259785355,0.19887588356914
5.61369863013692,"Europe",22.6227777777778,0.253193967055481,0.215317035949007,0.290430563821028,0.25237830190739
5.61369863013692,"Japan/Korea",14.5077777777778,0.230991108290133,0.192571246837361,0.260794529344117,0.22160801093888
5.61369863013692,"NorthernAmerica",17.0438888888889,0.279996977856754,0.227075712767856,0.327074032549313,0.270375628640342
5.61369863013692,"Oceania",5.89520624303233,0.284329141100572,0.181785817547049,0.360361803969282,0.262064375626876
5.61369863013692,"Russia",7.31666666666667,0.173170671590807,0.128164284427176,0.210394051425001,0.168071145641792
5.61369863013692,"SoutheasternAsia",5.8988326848249,0.258637659543629,0.195575612411263,0.305441601428463,0.242169271880964
5.61369863013692,"SouthernAmerica",1.65553235908142,0.1051030487772,0.0410932616386579,0.150509064311244,0.0848852590869684
5.61369863013692,"SouthernAsia",6.90666666666667,0.355996826466164,0.25764273383975,0.431250282639469,0.330271950986155
5.61369863013692,"WesternAsia",8.285,0.168836147465331,0.126661797172817,0.202626330052705,0.162358445509415
5.52876712328771,"Africa",5.92277777777778,0.495638819148555,0.401769701283862,0.577136574492668,0.475833740400464
5.52876712328771,"China",11.7627777777778,0.231153300902098,0.181954851315603,0.269000318897295,0.220377671244462
5.52876712328771,"Europe",14.01,0.290462710748328,0.232512404194907,0.347100084959401,0.289188884519738
5.52876712328771,"Japan/Korea",10.9761111111111,0.295505752125249,0.244300732830353,0.336335488746785,0.284885579532493
5.52876712328771,"NorthernAmerica",11.6372222222222,0.308871511939377,0.242599696161063,0.360734326914531,0.299139417963793
5.52876712328771,"Oceania",6.26751946607341,0.260008496409006,0.164426507404628,0.327742721610983,0.237854939417515
5.52876712328771,"Russia",8.82722222222222,0.199208540931771,0.156939151417258,0.234825426042157,0.193571390081952
5.52876712328771,"SoutheasternAsia",6.68388888888889,0.277374075834999,0.215604955996759,0.324232933855011,0.268241218944486
5.52876712328771,"SouthernAmerica",2.30653266331658,0.114242263762908,0.0465713544091888,0.159740648573692,0.0928225218986126
5.52876712328771,"SouthernAsia",6.32611111111111,0.342988848693603,0.24676135243374,0.415768265569829,0.317211194843027
5.52876712328771,"WesternAsia",4.94707520891365,0.156191418374528,0.0910799771945147,0.206530581105205,0.141034273421924
5.44383561643826,"Africa",4.19277777777778,0.480516510655846,0.390732914333592,0.553969304733824,0.470833889316091
5.44383561643826,"China",7.54555555555556,0.249187746926341,0.191054672976147,0.300915727709177,0.241761873291631
5.44383561643826,"Europe",13.9083333333333,0.304492981127558,0.238244746278337,0.365453223213236,0.301985858729018
5.44383561643826,"Japan/Korea",4.54,0.32962639750465,0.248790129226234,0.394697442148873,0.312099060009225
5.44383561643826,"NorthernAmerica",10.1583333333333,0.348097805301055,0.265868060662594,0.417028530766993,0.335789839706963
5.44383561643826,"Oceania",6.83,0.25529764295984,0.159574208662674,0.316448614092657,0.225777252358354
5.44383561643826,"Russia",11.9455555555556,0.221578215104398,0.181426533409354,0.25700308616702,0.215893187152976
5.44383561643826,"SoutheasternAsia",4.71046770601336,0.188600869385663,0.113136054326414,0.242029348797103,0.172982836256362
5.44383561643826,"SouthernAmerica",3.31655092592593,0.139395383963176,0.071021904257021,0.187414881074296,0.120271480715829
5.44383561643826,"SouthernAsia",4.09838799332963,0.286211172084859,0.176944355359733,0.342627401163827,0.240724767346161
5.44383561643826,"WesternAsia",4.27039361095265,0.183804888796988,0.112395680683108,0.235630909893626,0.170934365561431
5.36712328767112,"Africa",2.10514541387025,0.836406740129397,0.531133481517556,1.11710417475119,0.716537093271989
5.36712328767112,"China",5.57055555555556,0.237317151712289,0.169595119538116,0.295320125565021,0.226016386345862
5.36712328767112,"Europe",8.845,0.325658763757241,0.244700315714244,0.402197709227591,0.321396840385476
5.36712328767112,"Japan/Korea",3.7065036131184,0.298645608162445,0.207380122461175,0.374372591569117,0.28446216139483
5.36712328767112,"NorthernAmerica",5.00946021146355,0.279810005495459,0.172912780216187,0.359928118352685,0.258438075845589
5.36712328767112,"Oceania",3.70773638968481,0.188936899396722,0.087889814826881,0.243440650648714,0.145704712752162
5.36712328767112,"Russia",7.75666666666667,0.306165508669353,0.249266963827336,0.355482638901777,0.301055500936934
5.36712328767112,"SoutheasternAsia",3.28645235361653,0.209639645307925,0.129167402382964,0.268731987290637,0.189420058299507
5.36712328767112,"SouthernAmerica",5.00388888888889,0.181808787890153,0.114194170319417,0.231076272836061,0.165703904395953
5.36712328767112,"SouthernAsia",4.17388857625211,0.202729956238373,0.110094322821424,0.262333524178916,0.176698844032512
5.36712328767112,"WesternAsia",4.88491620111732,0.192912242943191,0.119024076059074,0.25122290690766,0.180137490926278
5.2821917808219,"Africa",2.56169737576773,0.77908087932762,0.490387800324153,0.991018417319754,0.669896969217177
5.2821917808219,"China",4.79833333333333,0.283415996765643,0.205105000230586,0.349989018429981,0.271388709970964
5.2821917808219,"Europe",4.39259674705552,0.297012134693204,0.176757217728569,0.399269408070929,0.278901629714429
5.2821917808219,"Japan/Korea",3.25864055299539,0.205907016316408,0.106066624969772,0.281147090159535,0.182080690068375
5.2821917808219,"NorthernAmerica",3.94941634241245,0.319091276766351,0.195234474832553,0.42045227508596,0.298519985307827
5.2821917808219,"Oceania",4.90189520624303,0.171879206127854,0.0975384019141727,0.218413842062524,0.145790249721983
5.2821917808219,"Russia",2.82947118241236,0.235703584297455,0.130832407973456,0.314451996479863,0.212026106579446
5.2821917808219,"SoutheasternAsia",3.89196832579186,0.220539539669106,0.136359485397662,0.283578378023914,0.203322392063345
5.2821917808219,"SouthernAmerica",10.2311111111111,0.252400302418722,0.18036251906861,0.304608038021123,0.229615877189035
5.2821917808219,"SouthernAsia",6.91277777777778,0.220233470423754,0.145952341662118,0.277616069899333,0.204042684648628
5.2821917808219,"WesternAsia",4.28032036613272,0.214112278951235,0.126051332900294,0.281418305053293,0.197112663850721
5.20000000000005,"Africa",3.1369710467706,0.706442812369296,0.462449664576744,0.825791976986881,0.630149042892076
5.20000000000005,"China",6.31055555555556,0.27228686755924,0.203032987115364,0.328368861661889,0.261762229721571
5.20000000000005,"Europe",3.15229030339084,0.305897944317395,0.131635316437977,0.428539548178313,0.265103698725062
5.20000000000005,"Japan/Korea",3.77487493051695,0.199178482470322,0.114601884260166,0.266139154978846,0.181679274179177
5.20000000000005,"NorthernAmerica",2.83601669648181,0.379115444110055,0.184372361765679,0.510339587413255,0.337069514327793
5.20000000000005,"Oceania",5.11777777777778,0.189279189476531,0.114391337675485,0.237252847370459,0.164226080934591
5.20000000000005,"Russia",1.92507418397626,0.281424831381138,0.150436510348407,0.382004125463597,0.250500584087586
5.20000000000005,"SoutheasternAsia",5.24120603015075,0.233509994484875,0.150581604665815,0.296337758847582,0.215192557115935
5.20000000000005,"SouthernAmerica",12.78,0.326358119241673,0.252660426195706,0.380950422564432,0.30870632689878
5.20000000000005,"SouthernAsia",10.8111111111111,0.263882606980084,0.192074196126531,0.314639005213237,0.251944318250876
5.20000000000005,"WesternAsia",5.12479015109121,0.22074671630416,0.133692996815572,0.290237409723422,0.209800930962146
5.1150684931506,"Africa",3.98443579766537,0.612108857637875,0.435478469113532,0.715592982352582,0.549720122366468
5.1150684931506,"China",4.78444444444444,0.290652128273434,0.199723507558214,0.365426399549034,0.283685615307119
5.1150684931506,"Europe",2.96218487394958,0.27845232408766,0.102812960342175,0.403985456066818,0.22056861554151
5.1150684931506,"Japan/Korea",2.27952755905512,0.233579399749552,0.102883184291428,0.313061290530114,0.187630472181736
5.1150684931506,"NorthernAmerica",2.80373831775701,0.353553251494461,0.156253539414098,0.474057288001689,0.301957569249023
5.1150684931506,"Oceania",4.34997131382674,0.181609314346929,0.0979782305700911,0.232983407667825,0.158456924067192
5.1150684931506,"Russia",1.61038961038961,0.266169721647603,0.105379158340388,0.380967280127885,0.22748699032565
5.1150684931506,"SoutheasternAsia",8.62611111111111,0.267129664972842,0.186476678052493,0.327479945704197,0.249394938795286
5.1150684931506,"SouthernAmerica",13.3405555555556,0.40980570630547,0.33262997354962,0.46628232733029,0.390176639772267
5.1150684931506,"SouthernAsia",8.59888888888889,0.313008586458805,0.235288432647228,0.373630427860329,0.299550092676264
5.1150684931506,"WesternAsia",5.82720178372352,0.23025662954209,0.152375974651925,0.293389622833323,0.216810977664327
5.03287671232874,"Africa",5.16833333333333,0.528046605085463,0.405087672472221,0.61032774655689,0.493166024644436
5.03287671232874,"China",4.11235326998323,0.327667193909918,0.204709212664271,0.432512701385363,0.30725975112338
5.03287671232874,"Europe",3.21500893388922,0.245594513542416,0.0904789391611567,0.342714337125404,0.177037154264902
5.03287671232874,"Japan/Korea",2.88977832512315,0.219632484403112,0.0905763501062705,0.29852156916441,0.181213036177523
5.03287671232874,"NorthernAmerica",3.06704225352113,0.318803910846849,0.143832577673974,0.449441303139255,0.27242399972731
5.03287671232874,"Oceania",6.78299776286353,0.178624918960436,0.102619012763185,0.229824744839256,0.16061045043967
5.03287671232874,"Russia",1.7,0.228292360202339,0.0781395755400098,0.339585995044293,0.185043738430152
5.03287671232874,"SoutheasternAsia",12.9488888888889,0.314908295362468,0.233535503389849,0.375937759456342,0.299808313660283
5.03287671232874,"SouthernAmerica",6.73666666666667,0.469817254496736,0.393533695365577,0.530430843818744,0.452155717561654
5.03287671232874,"SouthernAsia",11.2511111111111,0.350700266196086,0.271313044005097,0.420255124489801,0.338906938304575
5.03287671232874,"WesternAsia",7.99610894941634,0.243365037115798,0.172111003633781,0.302752142498106,0.232912287062295
4.9479452054793,"Africa",6.69444444444444,0.217913597152137,0.14855357210578,0.275168142385961,0.204382421463975
4.9479452054793,"China",6.25736520289049,0.323279688878474,0.212875941369562,0.40937789625984,0.30503123818811
4.9479452054793,"Europe",4.04250430786904,0.203554233996347,0.0825353275236544,0.264483244314428,0.143822574577161
4.9479452054793,"Japan/Korea",4.38299086757991,0.193248971215725,0.088230595401577,0.257269640787414,0.151444413847039
4.9479452054793,"NorthernAmerica",2.95581113801453,0.340214789311908,0.105684062130786,0.477320688936649,0.246294035584204
4.9479452054793,"Oceania",12.3085047248471,0.180687011470953,0.116850174472471,0.224291660709373,0.162448888410736
4.9479452054793,"Russia",2.0425855513308,0.190873615037291,0.0576696386070292,0.275807048381156,0.137659730222333
4.9479452054793,"SoutheasternAsia",15.5033333333333,0.35806664424775,0.272463714913048,0.423730618964071,0.340939510546717
4.9479452054793,"SouthernAmerica",5.86,0.506660742633473,0.429994629783366,0.573429788469363,0.495477600776959
4.9479452054793,"SouthernAsia",12.5316666666667,0.393305879304531,0.307782034810001,0.469147909042704,0.382682824193205
4.9479452054793,"WesternAsia",12.355,0.26623489487475,0.199640760340504,0.322823794682337,0.255940864272442
4.86301369863008,"Africa",12.1977777777778,0.212982234253033,0.148137222682513,0.263278671805026,0.195126207675437
4.86301369863008,"China",11.455,0.294964291934536,0.209080274185031,0.363193852999541,0.278440903684037
4.86301369863008,"Europe",6.31385642737896,0.167669167943995,0.0782946068197462,0.210854233898601,0.126978192837933
4.86301369863008,"Japan/Korea",8.56222222222222,0.162686204409715,0.0890122190532859,0.198508894407395,0.133175472878367
4.86301369863008,"NorthernAmerica",4.8630519843488,0.252012515289777,0.0822410671681002,0.353838977683977,0.171110429101445
4.86301369863008,"Oceania",16.3811111111111,0.1841187384103,0.127803631279984,0.221666322001134,0.166366195821559
4.86301369863008,"Russia",3.63288155568651,0.139751503731499,0.0505846227683895,0.184621586483064,0.099774667144338
4.86301369863008,"SoutheasternAsia",16.6283333333333,0.367749322497498,0.271899328506423,0.448824529184846,0.355707049354545
4.86301369863008,"SouthernAmerica",4.60833333333333,0.397687518053626,0.289101521429621,0.48355916488571,0.37825447333454
4.86301369863008,"SouthernAsia",13.4711111111111,0.400190848454854,0.305750138798856,0.48066275202183,0.390542146750095
4.86301369863008,"WesternAsia",20.6972222222222,0.307650683470939,0.240756938913111,0.364290682824575,0.297805137893131
4.78082191780823,"Africa",14.4805555555556,0.234527278132529,0.176677131058026,0.275613934960489,0.219782987816277
4.78082191780823,"China",18.8766666666667,0.287202485222544,0.220117437883825,0.344323397672017,0.280176128583689
4.78082191780823,"Europe",9.235,0.156929249527361,0.0942396542499804,0.187065048803456,0.130236012270867
4.78082191780823,"Japan/Korea",10.3822222222222,0.178063850013304,0.107350258254727,0.208267019831729,0.143367133319392
4.78082191780823,"NorthernAmerica",7.18899388549194,0.214829248042949,0.0986189041648442,0.283337581617176,0.1658823172084
4.78082191780823,"Oceania",12.4805555555556,0.195593470161868,0.138908549896836,0.234833882827032,0.1812822581626
4.78082191780823,"Russia",7.75875486381323,0.134945144349772,0.0800773520692618,0.161865311795121,0.114026891423195
4.78082191780823,"SoutheasternAsia",12.93,0.371880100257505,0.279280353750217,0.448466716140364,0.360453520368653
4.78082191780823,"SouthernAmerica",5.71052631578947,0.285295357514243,0.150617409221928,0.387954164455224,0.249853132560609
4.78082191780823,"SouthernAsia",15.28,0.391814955160869,0.289794782691553,0.479179816226817,0.378557763565525
4.78082191780823,"WesternAsia",21.6427777777778,0.353687837133666,0.275128530791449,0.417169001158084,0.342162043123375
4.69589041095878,"Africa",15.3233333333333,0.277385251586264,0.217687045289519,0.318110151806993,0.261659177202668
4.69589041095878,"China",24.3188888888889,0.307201728799901,0.239128952695831,0.363436087679912,0.302662631024869
4.69589041095878,"Europe",12.9005555555556,0.146911413573423,0.0977273805760235,0.168975721602802,0.126483087330674
4.69589041095878,"Japan/Korea",13.6083333333333,0.246591973150545,0.158734758732069,0.282531525369919,0.206718425876011
4.69589041095878,"NorthernAmerica",9.19722222222222,0.150501214639295,0.0967343271693181,0.178293166674551,0.127809026705863
4.69589041095878,"Oceania",10.5083333333333,0.21208035313084,0.153497976641974,0.251624306104292,0.200185225312602
4.69589041095878,"Russia",16.185,0.167982459049495,0.126791241335355,0.192294863762705,0.155711254268178
