"region_final","test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","BV_num","BV_num_LL","BV_num_UL","BY_num","BY_num_LL","BY_num_UL","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","BV_num_roll","BV_num_roll_LL","BV_num_roll_UL","BY_num_roll","BY_num_roll_LL","BY_num_roll_UL","test_roll","diff"
"Eastern Asia",81,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-13,3.79999999999996,3.60999999999975,3.99000000000012,2.80000000000001,2.61000000000015,2.99000000000007,0.199999999999866,0.0100000000000925,0.390000000000039,0.200000000000047,0.0100000000000174,0.390000000000038,120.4,7
"Eastern Asia",104,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,99.2,7
"Eastern Asia",131,9,9,9,6,6,6,0,0,0,0,0,0,2020-04-27,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,83.6,7
"Eastern Asia",60,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-04,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,82.4,7
"Eastern Asia",42,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-11,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,71.6,7
"Eastern Asia",75,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,1.39999999999996,1.39999999999975,1.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,60.4,7
"Eastern Asia",50,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-25,1.39999999999996,1.39999999999975,1.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,55,7
"Eastern Asia",75,7,7,7,4,4,4,0,0,0,0,0,0,2020-06-01,1.39999999999996,1.39999999999975,1.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,51.8,7
"Eastern Asia",33,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-08,1.39999999999996,1.39999999999975,1.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,41.8,7
"Eastern Asia",26,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2.39999999999996,2.39999999999975,2.40000000000012,1.40000000000001,1.40000000000015,1.40000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,44,7
"Eastern Asia",25,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-22,0.999999999999959,0.999999999999747,1.00000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,33.2,7
"Eastern Asia",61,5,5,5,3,3,3,0,0,0,0,0,0,2020-06-29,0.999999999999959,0.999999999999747,1.00000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,28,7
"Eastern Asia",21,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-06,0.999999999999959,0.999999999999747,1.00000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,30.8,7
"Eastern Asia",7,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-13,1.99999999999996,1.99999999999975,2.00000000000012,1.00000000000001,1.00000000000015,1.00000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,36,7
"Eastern Asia",40,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,0.999999999999959,0.999999999999747,1.00000000000012,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,27.2,7
"Eastern Asia",51,5,5,5,2,2,2,0,0,0,0,0,0,2020-07-27,0.999999999999959,0.999999999999747,1.00000000000012,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,27,7
"Eastern Asia",17,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-03,0.999999999999959,0.999999999999747,1.00000000000012,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,27.4,7
"Eastern Asia",20,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-10,0.999999999999959,0.999999999999747,1.00000000000012,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,21.2,7
"Eastern Asia",9,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,1.59999999999996,1.59999999999975,1.60000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,23,7
"Eastern Asia",9,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-24,1.59999999999996,1.59999999999975,1.60000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,23.6,7
"Eastern Asia",60,8,8,8,3,3,3,0,0,0,0,0,0,2020-08-31,1.59999999999996,1.59999999999975,1.60000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,24.2,7
"Eastern Asia",20,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-07,1.59999999999996,1.59999999999975,1.60000000000012,0.60000000000001,0.600000000000148,0.600000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,28,7
"Eastern Asia",23,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,3.99999999999996,3.99999999999975,4.00000000000012,1.40000000000001,1.40000000000015,1.40000000000007,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,44.6,7
"Eastern Asia",28,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,2.39999999999996,2.39999999999975,2.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,36.8,7
"Eastern Asia",92,12,12,12,4,4,4,0,0,0,0,0,0,2020-09-28,2.39999999999996,2.39999999999975,2.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,41,7
"Eastern Asia",21,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-05,2.39999999999996,2.39999999999975,2.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,53.2,7
"Eastern Asia",41,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,2.39999999999996,2.39999999999975,2.40000000000012,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,62.6,7
"Eastern Asia",84,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,55.8,7
"Eastern Asia",75,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-26,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,74.2,7
"Eastern Asia",58,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,74.8,7
"Eastern Asia",113,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-09,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,62,7
"Eastern Asia",44,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,52.8,7
"Eastern Asia",20,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-23,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,45.4,7
"Eastern Asia",29,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,36.4,7
"Eastern Asia",21,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-07,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,31,7
"Eastern Asia",68,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-14,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,31.8,7
"Eastern Asia",17,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-21,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,28,7
"Eastern Asia",24,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-28,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,31.4,7
"Eastern Asia",10,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-04,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,27.8,7
"Eastern Asia",38,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-11,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,9.6034291630076e-15,1.48196732663308e-13,7.16759984698001e-14,-1.33582034322899e-13,9.24843535088371e-14,3.86135567964629e-14,4.73787675758786e-14,1.74426445509468e-14,3.7997383017796e-14,36,7
"Eastern Asia",50,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-18,1.99999999999996,1.99999999999975,2.00000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,51.2,7
"Eastern Asia",58,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-25,1.99999999999996,1.99999999999975,2.00000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,50.6,7
"Eastern Asia",100,10,10,10,8,8,8,3.5,0.175,6.825,3.5,0.175,6.825,2021-02-01,1.99999999999996,1.99999999999975,2.00000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,44,7
"Eastern Asia",7,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-08,1.99999999999996,1.99999999999975,2.00000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,38.4,7
"Eastern Asia",5,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,3.79999999999996,3.79999999999975,3.80000000000012,2.80000000000001,2.80000000000015,2.80000000000007,1.39999999999987,0.0700000000000925,2.73000000000004,1.40000000000005,0.0700000000000174,2.73000000000004,44.2,7
"Eastern Asia",22,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-22,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,24.6,7
"Eastern Asia",87,9,9,9,6,6,6,3.5,0.175,6.825,3.5,0.175,6.825,2021-03-01,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,23.4,7
"Eastern Asia",2,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-08,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,24.8,7
"Eastern Asia",1,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-15,1.79999999999996,1.79999999999975,1.80000000000012,1.20000000000001,1.20000000000015,1.20000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,21.4,7
"Eastern Asia",12,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-22,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,17.2,7
"Eastern Asia",5,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-29,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,20,7
"Eastern Asia",66,8,8,8,4,4,4,2.5,0.125,4.875,2.5,0.125,4.875,2021-04-05,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,22,7
"Eastern Asia",16,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-12,2.59999999999996,2.59999999999975,2.60000000000012,1.40000000000001,1.40000000000015,1.40000000000007,0.899999999999866,0.0450000000000925,1.75500000000004,0.900000000000047,0.0450000000000174,1.75500000000004,29.4,7
"Eastern Asia",11,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-26,2.59999999999996,2.59999999999975,2.60000000000012,1.40000000000001,1.40000000000015,1.40000000000007,0.899999999999866,0.0450000000000925,1.75500000000004,0.900000000000047,0.0450000000000174,1.75500000000004,29.6,14
"Eastern Asia",49,5,5,5,3,3,3,2,0.1,3.9,2,0.1,3.9,2021-05-03,0.999999999999959,0.999999999999747,1.00000000000012,0.60000000000001,0.600000000000148,0.600000000000072,0.399999999999866,0.0200000000000925,0.780000000000039,0.400000000000047,0.0200000000000174,0.780000000000038,18,7
"Eastern Asia",6,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-17,1.39999999999996,1.39999999999975,1.40000000000012,1.00000000000001,1.00000000000015,1.00000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,22.2,14
"Eastern Asia",8,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-24,1.39999999999996,1.39999999999975,1.40000000000012,1.00000000000001,1.00000000000015,1.00000000000007,0.699999999999866,0.0350000000000925,1.36500000000004,0.700000000000047,0.0350000000000174,1.36500000000004,20.4,7
"Eastern Asia",37,2,2,2,2,2,2,1.5,0.075,2.925,1.5,0.075,2.925,2021-06-07,0.399999999999959,0.399999999999747,0.400000000000118,0.40000000000001,0.400000000000148,0.400000000000072,0.299999999999866,0.0150000000000925,0.585000000000039,0.300000000000047,0.0150000000000174,0.585000000000038,11,14
"Eastern Asia",2,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-14,0.599999999999959,0.599999999999747,0.600000000000118,0.60000000000001,0.600000000000148,0.600000000000072,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,18.2,7
"Eastern Asia",2,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-21,0.999999999999959,0.999999999999747,1.00000000000012,0.60000000000001,0.600000000000148,0.600000000000072,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,20.4,7
"Eastern Asia",42,1,1,1,1,1,1,1,0.05,1.95,1,0.05,1.95,2021-07-05,1.39999999999996,1.39999999999975,1.40000000000012,0.40000000000001,0.400000000000148,0.400000000000072,0.399999999999866,0.0200000000000925,0.780000000000039,0.400000000000047,0.0200000000000174,0.780000000000038,16.4,14
"Eastern Asia",19,2,2,2,0,0,0,0,0,0,0,0,0,2021-08-02,1.39999999999996,1.39999999999975,1.40000000000012,0.40000000000001,0.400000000000148,0.400000000000072,0.399999999999866,0.0200000000000925,0.780000000000039,0.400000000000047,0.0200000000000174,0.780000000000038,17,28
"Eastern Asia",17,4,4,4,1,1,1,1,0.05,1.95,1,0.05,1.95,2021-09-06,1.39999999999996,1.39999999999975,1.40000000000012,0.40000000000001,0.400000000000148,0.400000000000072,0.399999999999866,0.0200000000000925,0.780000000000039,0.400000000000047,0.0200000000000174,0.780000000000038,19.2,35
"Eastern Asia",5,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-13,1.19999999999996,1.19999999999975,1.20000000000012,0.20000000000001,0.200000000000148,0.200000000000072,0.199999999999866,0.0100000000000925,0.390000000000039,0.200000000000047,0.0100000000000174,0.390000000000038,14.8,7
"Eastern Asia",13,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-20,2.39999999999996,2.39999999999975,2.40000000000012,1.00000000000001,1.00000000000015,1.00000000000007,0.499999999999866,0.0250000000000925,0.975000000000039,0.500000000000047,0.0250000000000174,0.975000000000038,23.4,7
"Eastern Asia",20,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-27,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.299999999999866,0.0150000000000925,0.585000000000039,0.300000000000047,0.0150000000000174,0.585000000000038,29,7
"Eastern Asia",62,8,8,8,4,4,4,1.5,0.075,2.925,1.5,0.075,2.925,2021-10-04,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.299999999999866,0.0150000000000925,0.585000000000039,0.300000000000047,0.0150000000000174,0.585000000000038,28.6,7
"Eastern Asia",45,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-11,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.299999999999866,0.0150000000000925,0.585000000000039,0.300000000000047,0.0150000000000174,0.585000000000038,31.2,7
"Eastern Asia",3,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-18,1.59999999999996,1.59999999999975,1.60000000000012,0.80000000000001,0.800000000000148,0.800000000000072,0.299999999999866,0.0150000000000925,0.585000000000039,0.300000000000047,0.0150000000000174,0.585000000000038,30.6,7
"Eastern Asia",26,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-25,2.19999999999996,2.19999999999975,2.20000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.799999999999866,0.0400000000000925,1.56000000000004,0.800000000000047,0.0400000000000174,1.56000000000004,37,7
"Eastern Asia",17,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-01,2.19999999999996,2.19999999999975,2.20000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.799999999999866,0.0400000000000925,1.56000000000004,0.800000000000047,0.0400000000000174,1.56000000000004,38.6,7
"Eastern Asia",94,11,11,11,8,8,8,4,0.2,7.8,4,0.2,7.8,2021-11-08,2.19999999999996,2.19999999999975,2.20000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.799999999999866,0.0400000000000925,1.56000000000004,0.800000000000047,0.0400000000000174,1.56000000000004,50.4,7
"Eastern Asia",53,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-15,2.19999999999996,2.19999999999975,2.20000000000012,1.60000000000001,1.60000000000015,1.60000000000007,0.799999999999866,0.0400000000000925,1.56000000000004,0.800000000000047,0.0400000000000174,1.56000000000004,69.2,7
"Eastern Asia",62,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-22,4.99999999999996,4.99999999999975,5.00000000000012,3.00000000000001,3.00000000000015,3.00000000000007,1.79999999999987,0.0900000000000925,3.51000000000004,1.80000000000005,0.0900000000000174,3.51000000000004,99.8,7
"Eastern Asia",120,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-29,2.79999999999996,2.79999999999975,2.80000000000012,1.40000000000001,1.40000000000015,1.40000000000007,0.999999999999866,0.0500000000000925,1.95000000000004,1.00000000000005,0.0500000000000174,1.95000000000004,85.4,7
"Eastern Asia",170,14,14,14,7,7,7,5,0.25,9.75,5,0.25,9.75,2021-12-06,2.79999999999996,2.79999999999975,2.80000000000012,1.80000000000001,1.80000000000015,1.80000000000007,0.999999999999866,0.0500000000000925,1.95000000000004,1.00000000000005,0.0500000000000174,1.95000000000004,86,7
"Eastern Asia",22,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-13,2.79999999999996,2.79999999999975,2.80000000000012,1.80000000000001,1.80000000000015,1.80000000000007,0.999999999999866,0.0500000000000925,1.95000000000004,1.00000000000005,0.0500000000000174,1.95000000000004,76.8,7
"Eastern Asia",56,0,0,0,2,2,2,0,0,0,0,0,0,2021-12-20,2.79999999999996,2.79999999999975,2.80000000000012,2.00000000000001,2.00000000000015,2.00000000000007,0.999999999999866,0.0500000000000925,1.95000000000004,1.00000000000005,0.0500000000000174,1.95000000000004,85.8,7
"Eastern Asia",16,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-27,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24815779512755e-14,3.86135567964629e-14,4.73787675758786e-14,1.74398689933852e-14,3.7997383017796e-14,81.6,7
"Eastern Asia",165,0,0,0,1,1,1,0,0,0,0,0,0,2022-01-03,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,0.80000000000001,0.800000000000148,0.800000000000072,-1.33582034322899e-13,9.24815779512755e-14,3.86135567964629e-14,4.73787675758786e-14,1.74398689933852e-14,3.7997383017796e-14,125.2,7
"Eastern Asia",149,0,0,0,1,1,1,0,0,0,0,0,0,2022-01-10,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24815779512755e-14,3.86135567964629e-14,4.73787675758786e-14,1.74398689933852e-14,3.7997383017796e-14,134.2,7
"Eastern Asia",240,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-17,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24815779512755e-14,3.86135567964629e-14,4.73787675758786e-14,1.74398689933852e-14,3.7997383017796e-14,147,7
"Eastern Asia",101,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-24,-4.08020839337553e-14,-2.53308832243171e-13,1.18127729820117e-13,0.40000000000001,0.400000000000148,0.400000000000072,-1.33582034322899e-13,9.24815779512755e-14,3.86135567964629e-14,4.73787675758786e-14,1.74398689933852e-14,3.7997383017796e-14,140.4,7
