"test","BV_num","BV_num_LL","BV_num_UL","BY_num","BY_num_LL","BY_num_UL","date","BV_num_roll","BV_num_roll_LL","BV_num_roll_UL","BY_num_roll","BY_num_roll_LL","BY_num_roll_UL","test_roll","diff"
18341,199.332792207792,35.8531166941171,365.877232931597,204.667207792208,38.1227670684034,368.146883305883,2012-07-02,225.053981453964,57.08372983621,393.292240497288,210.546018546036,42.3077595027122,378.51627016379,18811,7
18681,296.849957774872,159.846662685698,427.975600708975,183.150042225128,52.0243992910252,320.153337314303,2012-07-09,225.910059885337,57.2732017150833,395.814490357727,214.889940114663,44.9855096422734,383.526798284917,18633,7
18515,213.722222222222,34.5839750095277,396.515569553991,228.277777777778,45.4844304460094,407.416024990472,2012-07-16,232.262787158064,64.6084034463108,399.792482736625,208.337212841936,40.8075172633752,375.991596553689,18083.8,7
17837,207.008963585434,34.2950804508116,382.86136780758,217.991036414566,42.1386321924196,390.704919549188,2012-07-23,225.531115662541,67.2029811906501,383.747130371655,224.268884337459,66.0528696283447,382.59701880935,17735.8,7
17045,244.4,58.4631823913996,425.732642680981,207.6,26.2673573190186,393.5368176086,2012-07-30,207.008471046342,47.2905056292471,369.702460567433,237.791528953658,75.0975394325674,397.509494370753,17280.2,7
16601,165.674434730178,48.8260054158133,285.65047110675,284.325565269822,164.34952889325,401.173994584186,2012-08-06,218.588193268565,61.6712033482246,379.158574400814,243.611806731435,83.0414255991855,400.528796651775,16760.2,7
16403,204.236734693878,60.2842848786827,357.752251687861,250.763265306122,97.247748312139,394.715715121317,2012-08-13,237.731185497714,82.2423319583551,397.187730546974,250.068814502286,90.6122694530257,405.557668041645,16458,7
15915,271.620833333333,106.487463604415,443.7961387209,257.379166666667,85.2038612791,422.512536395585,2012-08-20,255.414185497714,94.0809060245026,421.526732982761,268.385814502286,102.273267017239,429.719093975497,16362.4,7
16326,302.723924731183,137.150723501465,473.00714853838,250.276075268817,79.9928514616204,415.849276498536,2012-08-27,284.275452397833,115.204919930843,459.534999712456,260.124547602167,84.8650002875441,429.195080069157,16554.2,7
16567,332.815,117.656052722137,547.427654859913,299.185,84.5723451400875,514.343947277863,2012-09-03,311.862070976299,131.897773889592,495.346303837695,259.737929023701,76.2536961623051,439.702226110408,16967.8,7
17560,309.980769230769,154.446074947515,475.691804755227,243.019230769231,77.3081952447734,398.553925052485,2012-09-10,327.14167271443,140.005246771089,515.500553664158,259.45832728557,71.0994463358416,446.594753228911,17285.2,7
18471,342.169827586207,143.748554672428,536.808772314055,248.830172413793,54.1912276859442,447.251445327572,2012-09-17,331.553531124836,136.425750969753,526.652054710323,257.446468875164,62.3479452896764,452.574249030247,18231.4,7
17502,348.018842023989,147.024828011898,544.567387853218,255.981157976011,59.4326121467824,456.975171988102,2012-09-24,313.833839644274,128.176693396674,500.831367989993,243.366160355726,56.3686320100066,429.023306603326,19314,7
21057,324.783216783217,119.253244494787,528.764653769205,240.216783216783,36.2353462307946,445.746755505213,2012-10-01,308.958011001372,116.462943801112,500.077066617244,239.041988998628,47.9229333827557,431.537056198888,20773.6,7
21980,244.216542597188,76.4107648567406,418.324221258262,228.783457402812,54.6757787417381,396.589235143259,2012-10-08,296.04129416138,103.811650983286,487.126600463925,234.958705838621,43.8733995360752,427.188349016714,21931.2,7
24858,285.60162601626,95.8773269697072,471.920297891481,221.39837398374,35.0797021085193,411.122673030293,2012-10-15,275.058940322408,86.4544815545486,462.370138077616,227.941059677592,40.6298619223844,416.545518445451,23396.4,7
24259,277.586243386243,80.4920905832946,472.056441547458,228.413756613757,33.9435584525416,425.507909416705,2012-10-22,274.096344584812,74.9695247602693,472.228131289306,244.703655415188,46.5718687106935,443.830475239731,24525.4,7
24828,243.107072829132,60.2389808682127,420.785075921672,220.892927170868,43.2149240783282,403.761019131787,2012-10-29,296.275004391167,78.8751214864859,510.248172524397,261.724995608833,47.7518274756033,479.124878513514,25758.6,7
26702,319.970238095238,61.8284605233912,578.05461982766,324.029761904762,65.9453801723403,582.171539476609,2012-11-05,307.314111422347,67.5525301601024,544.796674930871,296.685888577653,59.2033250691294,536.447469839898,26776.2,7
28146,355.109841628959,95.9387484878234,608.424427433713,313.890158371041,60.575572566287,573.061251512177,2012-11-12,341.964597787833,67.7876761714876,614.447262888141,340.635402212167,68.1527371118586,614.812323828512,28478,7
29946,340.797161172161,39.2643703377897,644.66280992385,396.202838827839,92.3371900761497,697.73562966221,2012-11-19,405.463458130389,71.9113646330906,739.810610759055,424.336541869611,89.9893892409445,757.888635366909,30986,7
32768,450.838675213675,81.6678206402208,820.309381333812,448.161324786325,78.6906186661878,817.332179359779,2012-11-26,482.733071360297,83.837354812541,884.241846408992,535.666928639704,134.158153591008,934.562645187459,34021,7
37368,560.601374541912,80.8574231762274,1047.60181527624,639.398625458088,152.398184723758,1119.14257682377,2012-12-03,566.866505964908,81.8385753434151,1058.74158578424,684.933494035093,193.058414215757,1169.96142465658,36307.8,7
41877,706.318304244775,121.458411420643,1300.21079807734,880.681695755225,286.789201922658,1465.54158857936,2012-12-10,666.50908838249,89.4018344197097,1253.63659344226,841.49091161751,254.363406557738,1418.59816558029,38227.8,7
39580,775.777014652015,85.944851142194,1480.92312430997,1060.22298534799,355.076875690031,1750.05514885781,2012-12-17,748.843635785962,95.5669800807244,1416.96091437383,1033.35636421404,365.239085626175,1686.63301991928,41054.4,7
39546,839.010073260073,77.0806657192628,1619.13784821394,1178.98992673993,398.862151786057,1940.91933428074,2012-12-24,825.630927148473,100.254131410942,1568.50794251055,1203.56907285153,460.692057489445,1928.94586858906,45966.6,7
46901,862.511412231033,112.493548945294,1636.93098599163,1407.48858776897,633.06901400837,2157.5064510547,2012-12-31,880.5157741075,100.169282395489,1680.09319142913,1342.4842258925,542.906808570865,2122.83071760451,49773.6,7
61929,944.537831354469,104.293179827315,1805.33695595989,1490.46216864553,629.66304404011,2330.70682017269,2013-01-07,979.832361527694,132.7981389518,1832.99802909159,1520.16763847231,667.001970908415,2367.2018610482,53925.4,7
60912,980.742539039908,121.034166343378,1858.13704267024,1575.25746096009,697.862957329759,2434.96583365662,2013-01-14,1080.22909591528,145.737259072023,2025.71812655973,1806.77090408472,861.281873440265,2741.26274092798,57893.2,7
60339,1272.35995175298,249.089133923749,2245.44731262222,1948.64004824702,975.552687377777,2971.91086607625,2013-01-21,1181.52645348711,155.389268518346,2223.55455403015,2099.47354651289,1057.44544596985,3125.61073148165,59813.4,7
59385,1340.99374519798,141.776266320377,2582.73833555469,2612.00625480202,1370.26166444531,3811.22373367962,2013-01-28,1290.69210948793,171.336972454308,2440.03675805164,2452.50789051207,1303.16324194836,3571.86302754569,59029.8,7
56502,1368.99820009022,160.753596176909,2626.1131233437,2871.00179990978,1613.8868766563,4079.24640382309,2013-02-04,1407.54338368261,190.833705129165,2683.47192886582,2821.45661631739,1545.52807113418,4038.16629487083,58106.2,7
58011,1490.36611135857,184.031699507127,2887.74797606733,3255.63388864143,1858.25202393267,4561.96830049287,2013-02-11,1490.93635030266,172.535315934479,2895.72633058304,3092.06364969734,1687.27366941696,4410.46468406552,57535.8,7
56294,1564.99891001329,218.517829717663,3075.31289674118,3420.00108998671,1909.68710325882,4766.48217028234,2013-02-18,1561.69862514163,183.704812772277,3031.66713221024,3176.70137485837,1706.73286778976,4554.69518722772,56247,7
57487,1689.32478485327,157.597187950318,3306.71932120829,3301.67521514673,1684.28067879171,4833.40281204968,2013-02-25,1561.86965346816,178.808923586896,3057.92430075431,3221.53034653184,1725.47569924568,4604.5910764131,54781,7
52941,1694.80511939282,197.623750509365,3262.44234369073,3035.19488060718,1467.55765630927,4532.37624949064,2013-03-04,1559.58034133043,173.510835254792,3056.68425945282,3065.21965866957,1568.11574054718,4451.28916474521,52264.4,7
49172,1369.85334172288,136.274150250004,2757.39896606405,3095.14665827712,1707.60103393595,4328.72584975,2013-03-11,1494.41299884762,153.925356478343,2923.05330284739,2754.38700115238,1325.74669715261,4094.87464352166,48414.8,7
45428,1478.91955066992,157.541257846608,2881.54776955986,2474.08044933008,1071.45223044014,3795.45874215339,2013-03-18,1378.83959183028,138.643272598879,2706.83821960359,2458.76040816972,1130.76178039641,3698.95672740112,44299.2,7
37046,1239.16219759922,120.59043583542,2407.15811371404,1865.83780240078,697.841886285958,2984.40956416458,2013-03-25,1241.36457324272,111.901373446504,2454.42842835504,2161.83542675728,948.771571644962,3291.2986265535,41048.6,7
36909,1111.45774976657,81.1867685529996,2225.64390498926,1823.54225023343,709.356095010742,2853.813231447,2013-04-01,1148.53897492616,100.085787707706,2248.61387473635,1757.66102507384,657.58612526365,2806.11421229229,37879.4,7
36688,1007.43002645503,63.9142547474873,2000.39338744798,1550.56997354497,557.606612552021,2494.08574525251,2013-04-08,949.064979322089,76.3784944239868,1871.32442828177,1402.33502067791,480.075571718228,2275.02150557601,34768.4,7
33326,905.725350140056,77.1962215560141,1728.32619797061,1074.27464985994,251.673802029392,1902.80377844399,2013-04-15,795.777777897484,59.1907361878485,1574.16396564796,1136.42222210252,358.03603435204,1873.00926381215,32475.2,7
29873,481.549572649573,39.0047914280124,995.100537286974,697.450427350427,183.899462713026,1139.99520857199,2013-04-22,647.086227944169,48.5033076754086,1270.07222616702,850.713772055831,227.727773832984,1449.29669232459,30083,7
25580,472.72619047619,34.6516446547286,921.355800544981,536.27380952381,87.6441994550187,974.348355345271,2013-04-29,510.066889319831,40.435856166648,996.505396041051,610.733110680169,124.294603958949,1080.36414383335,27847.2,7
24948,368,27.7496259908004,705.185207584539,395,57.8147924154611,735.2503740092,2013-05-06,380.329438339438,33.5612060484336,742.464089874887,440.870561660562,78.7359101251133,787.638793951566,26093,7
25509,322.333333333333,23.5769972036844,632.559236818154,350.666666666667,40.4407631818456,649.423002796316,2013-05-13,322.176666666667,29.4812431675658,616.637125287221,342.023333333333,47.5628747127792,634.718756832434,24948.4,7
24555,257.038095238095,42.822970964942,458.119667139785,224.961904761905,23.8803328602151,439.177029035058,2013-05-20,268.184761904762,31.0504491503015,501.571755673802,266.015238095238,32.6282443261977,503.149550849699,24751.4,7
24150,190.785714285714,18.6049770236735,365.965714348644,203.214285714286,28.0342856513556,375.395022976326,2013-05-27,232.570476190476,29.5642055419662,432.465402115335,224.229523809524,24.3345978846651,427.235794458034,24783.6,7
24595,202.766666666667,42.4976745684071,346.028952477889,156.233333333333,12.9710475221112,316.502325431593,2013-06-03,210.26,40.3176821714304,369.776498219216,178.74,19.2235017807839,348.68231782857,24703.6,7
25109,189.928571428571,20.3184079491237,359.653439792202,186.071428571429,16.3465602077977,355.681592050876,2013-06-10,196.579047619048,42.4648252388281,340.220769582569,161.220952380952,17.5792304174309,315.335174761172,24790.8,7
25109,210.780952380952,77.3443803510056,319.11471733756,123.219047619048,14.8852826624397,256.655619648995,2013-06-17,196.947802197802,51.4842449885441,327.881626752925,146.452197802198,15.5183732470745,291.915755011456,25124,7
24991,188.633333333333,53.5586863019304,310.34102395655,137.366666666667,15.6589760434505,272.44131369807,2013-06-24,189.770659340659,52.6991726350648,313.947079099534,142.429340659341,18.2529209004662,279.500827364935,25108.2,7
25816,192.629487179487,63.7020757722536,304.270000200427,129.370512820513,17.7299997995732,258.297924227746,2013-07-01,188.234945054945,55.4448093457274,304.403241801982,135.565054945055,19.3967581980178,268.355190654273,25144,7
24516,166.880952380952,48.5723128010103,276.35621421093,136.119047619048,26.6437857890698,254.42768719899,2013-07-08,169.871611721612,42.6227162976702,286.122295282149,138.928388278388,22.6777047178511,266.17728370233,24824.6,7
25288,182.25,34.046591502437,311.934253304444,151.75,22.0657466955558,299.953408497563,2013-07-15,159.460239172592,39.0335168500555,269.823330426464,134.139760827408,23.776669573536,254.566483149945,24185.2,7
23512,118.964285714286,13.2339151107194,227.709984738394,140.035714285714,31.2900152616061,245.766084889281,2013-07-22,147.366209868563,31.3037679016144,256.405166187162,132.433790131437,23.3948338128384,248.496232098386,23271.6,7
21794,136.576470588235,35.6126890638567,228.846199678125,113.423529411765,21.1538003218752,214.387310936143,2013-07-29,145.314756234478,29.8213388308565,255.752168975902,134.285243765522,23.8478310240978,249.778661169144,22553.6,7
21248,132.159340659341,25.0533310300485,237.179179003915,120.840659340659,15.8208209960849,227.946668969952,2013-08-05,138.274931673074,30.8316977276727,243.554691863212,128.925068326926,23.6453081367883,236.368302272327,21748.6,7
20926,156.623684210526,41.1601674472208,273.091228154633,145.376315789474,28.9087718453671,260.839832552779,2013-08-12,145.168349040021,34.0324547903549,253.012867301483,130.031650959979,22.1871326985174,241.167545209645,21198.6,7
21263,147.050877192982,39.0983859865178,250.946867740992,124.949122807018,21.0531322590081,232.901614013482,2013-08-19,148.803054922374,32.063181620876,265.59891025479,140.996945077626,24.2010897452098,257.736818379124,20938.8,7
20762,153.43137254902,29.2377004241305,275.000861929748,145.56862745098,23.9991380702517,269.762299575869,2013-08-26,154.75361103293,34.8182036455749,274.489123570729,149.04638896707,29.3108764292707,268.981796354425,21040.2,7
20495,154.75,25.7663232164623,291.776414444663,168.25,31.2235855553371,297.233676783538,2013-09-02,151.365382127333,32.4483002058286,270.754870126509,156.634617872667,37.2451298734911,275.551699794171,21098.4,7
21755,161.912121212121,38.828441153543,281.63024558361,161.087878787879,41.3697544163896,284.171558846457,2013-09-09,148.540920974451,30.0362434591004,270.426808804997,166.85907902555,44.9731911950031,285.3637565409,21417.2,7
21217,139.68253968254,29.3106502484889,254.419960933531,183.31746031746,68.5800390664692,293.689349751511,2013-09-16,149.50994949495,32.9117970895308,271.393680498434,170.69005050505,48.8063195015658,287.288202910469,22065.2,7
22857,132.928571428571,27.038102252877,249.306561133432,176.071428571429,59.693438866568,281.961897747123,2013-09-23,147.938984185749,37.6895729065312,262.060681096374,171.261015814251,57.1393189036265,281.510427093469,23644,7
24002,158.276515151515,43.6154685762823,279.835220396935,164.723484848485,43.1647796030653,279.384531423718,2013-09-30,138.435254524606,36.3709896198514,245.515502560207,175.964745475395,68.8844974397932,278.029010380149,24867.4,7
28389,146.895173453997,49.6552023014647,245.11141743436,171.104826546003,72.8885825656401,268.344797698535,2013-10-07,137.955068427178,36.6117506267008,245.547258437063,183.444931572822,75.8527415629375,284.788249373299,26411.4,7
27872,114.393472906404,32.2355247201438,198.904352902776,184.606527093596,100.095647097224,266.764475279856,2013-10-14,137.513115282284,33.4873093290441,246.706680180851,201.286884717716,92.0933198191493,305.312690670956,27984.2,7
28937,137.281609195402,30.5144552827359,254.57874031781,220.718390804598,103.42125968219,327.485544717264,2013-10-21,135.817509221678,30.1549561447727,247.65978932381,217.182490778322,105.34021067619,322.845043855227,29303.2,7
30721,130.7188057041,11.4158957645933,255.103669852373,265.2811942959,140.896330147627,384.584104235407,2013-10-28,131.519633951168,24.6561478667337,245.353560546615,254.680366048832,140.846439453385,361.543852133266,30197.4,7
30597,149.798484848485,26.9537026549255,284.600766111731,244.201515151515,109.399233888269,367.046297345074,2013-11-04,136.912329744219,21.8137403882918,259.914863723937,301.887670255781,178.885136276062,416.986259611708,31338.2,7
32860,125.405797101449,22.1611609112694,233.580273548385,358.594202898551,250.419726451614,461.838839088731,2013-11-11,141.433022557153,21.3605289117081,267.865152091413,371.966977442847,245.534847908587,492.039471088292,32597.4,7
33576,141.356951871658,18.0234873279346,271.710868789389,420.643048128342,290.289131210611,543.976512672065,2013-11-18,144.337757463967,24.9173072132789,269.87650736468,450.462242536033,324.923492635319,569.882692786721,34182,7
35233,159.885073260073,28.2483978998175,294.330182155186,571.114926739926,436.669817844814,702.751602100182,2013-11-25,147.205380913963,27.6136107933217,271.364870638088,550.394619086037,426.235129361911,669.986389206678,35950,7
38644,145.242480238169,29.199787272447,265.160446218711,657.757519761831,537.839553781288,773.800212727553,2013-12-02,159.734763662348,32.3267414216097,293.067132318506,633.065236337652,499.732867681494,760.47325857839,38114.6,7
39437,164.136602098467,40.4352205551399,292.042582478771,743.863397901534,615.957417521229,867.56477944486,2013-12-09,166.206781910277,33.6649557145643,304.038000412828,775.993218089723,638.161999587172,908.535044285436,40595.2,7
43683,188.052710843373,45.726814052709,342.091581950473,771.947289156626,617.908418049528,914.273185947291,2013-12-16,170.868725681511,33.667351353562,313.829220807896,895.931274318489,752.970779192104,1033.13264864644,43520.2,7
45979,173.717043111303,24.714558792708,326.565209260999,1135.2829568887,982.434790739001,1284.28544120729,2013-12-23,191.225803125806,33.3061275338662,356.065757391239,1016.57419687419,851.734242608761,1174.49387246613,47678.8,7
49858,183.194792116242,28.2603760948059,343.286284130526,1170.80520788376,1010.71371586947,1325.73962390519,2013-12-30,218.092232706112,36.8140037647325,406.646551093788,1135.70776729389,947.153448906212,1316.98599623527,51786.2,7
59437,247.027867459643,27.3936681739678,476.343129135428,1260.97213254035,1031.65687086457,1480.60633182603,2014-01-06,249.226928632676,34.3036454457616,475.509907424002,1237.37307136732,1011.090092576,1452.29635455424,54919.6,7
59974,298.46875,57.9746017094714,544.946550991514,1339.53125,1093.05344900849,1580.02539829053,2014-01-13,284.397033523929,35.2147097396158,549.88783341377,1205.80296647607,940.31216658623,1454.98529026038,56541.2,7
59350,343.72619047619,33.1750224578548,686.408363601543,1280.27380952381,937.591636398458,1590.82497754215,2014-01-20,327.264553717605,36.9683784532126,634.977889112802,1213.13544628239,905.422110887197,1503.43162154679,57665,7
54087,349.567567567568,29.2698802619787,698.454839209841,977.432432432433,628.545160790159,1297.73011973802,2014-01-27,374.833980225676,43.1197419852825,723.544398158635,1228.36601977432,879.655601841365,1560.08025801472,57073.8,7
55477,397.532393084622,37.0287196627902,768.736562625686,1207.46760691538,836.263437374313,1567.97128033721,2014-02-03,413.447102404506,41.306213981122,802.700831556913,1239.15289759549,849.899168443087,1611.29378601888,56301.4,7
56481,484.875,58.1504858343173,919.175674364593,1337.125,902.824325635407,1763.84951416568,2014-02-10,454.481661057235,49.039491116405,871.695572191898,1297.71833894277,880.504427808102,1703.1605088836,55332.4,7
56112,491.534360894147,48.9069616886688,940.7287179829,1393.46563910585,944.2712820171,1836.09303831133,2014-02-17,504.347922380174,54.4149884546325,962.172522657217,1417.85207761983,960.027477342783,1867.78501154537,54858.2,7
54505,548.898983739837,71.8414081342696,1031.38206677647,1573.10101626016,1090.61793322353,2050.15859186573,2014-02-24,560.286527861864,56.052465567754,1072.92779730285,1502.91347213814,990.272202697152,2007.14753443225,53445.8,7
51716,598.898874182261,56.1473669531165,1150.83959153644,1578.10112581774,1026.16040846356,2120.85263304688,2014-03-03,614.000342460919,61.0186229043556,1176.46679232651,1575.39965753908,1012.93320767349,2128.38137709564,51558.4,7
48415,677.225420493071,45.2161052283977,1322.51293585384,1632.77457950693,987.487064146159,2264.7838947716,2014-03-10,678.070983235457,65.3334304582538,1300.75222520419,1593.92901676454,971.247774795807,2206.66656954175,49080.4,7
47044,753.444072995278,82.9812725173251,1436.87064948289,1699.55592700472,1016.12935051711,2370.01872748267,2014-03-17,723.167853154157,60.4370529180352,1399.1426117368,1527.23214684584,851.257388263202,2189.96294708196,45932.4,7
43722,811.887564766839,70.4809994581598,1562.15588237133,1486.11243523316,735.844117628675,2227.51900054184,2014-03-24,770.364744984371,59.493472856721,1496.88334822754,1445.03525501563,718.516651772463,2155.90652714328,42816.8,7
38765,774.383333333333,47.3595204331768,1523.33399943949,1239.61666666667,490.666000560507,1966.64047956682,2014-03-31,771.734898980995,59.429849274149,1498.2639696174,1302.26510101901,575.736030382599,2014.57015072585,39147.6,7
36138,834.883333333333,51.4294666465451,1639.54327399013,1167.11666666667,362.45672600987,1950.57053335346,2014-04-07,751.537572477178,50.0748123672729,1467.23717606616,1136.06242752282,420.362823933838,1837.52518763273,36158,7
30069,684.076190476191,44.8979873155379,1329.41604280316,918.923809523809,273.583957196839,1558.10201268446,2014-04-14,715.489015567766,43.0382006146645,1401.52125286471,1003.31098443223,317.278747135292,1675.76179938534,33274.4,7
32096,652.457440476191,36.2060879829443,1281.7366817267,868.542559523809,239.2633182733,1484.79391201706,2014-04-21,668.680206043956,40.9875297012979,1306.74010407651,894.919793956044,256.859895923494,1522.6124702987,31398.8,7
29304,631.64478021978,35.2979406951179,1233.57626636405,822.35521978022,220.423733635946,1418.70205930488,2014-04-28,587.939903013653,37.8347444072885,1145.39816255794,771.260096986347,213.801837442065,1321.36525559271,29601.6,7
29387,540.339285714286,37.1061658663439,1049.42825549849,697.660714285714,188.571744501514,1200.89383413366,2014-05-05,516.436584110334,33.2194069330199,1009.07172553183,674.163415889666,181.52827446817,1157.38059306698,28426.8,7
27152,431.181818181818,35.6655401764983,832.833566397276,548.818181818182,147.166433602724,944.334459823502,2014-05-12,433.276643634144,29.2723781727021,846.810156632641,568.323356365856,154.789843367359,972.327621827298,26586.6,7
24195,326.559595959596,21.8212999441947,647.783857672633,433.440404040404,112.216142327367,738.178700055805,2014-05-19,340.863403770559,24.6491434399212,666.711186198312,457.936596229441,132.088813801688,774.150856560079,25497.2,7
22895,236.657738095238,16.4709441813552,470.428837230756,339.342261904762,105.571162769244,559.529055818645,2014-05-26,264.892452662843,20.7311588762293,518.316140523357,364.307547337157,110.883859476643,608.468841123771,24404.8,7
23857,169.578580901857,12.1817670312135,333.081414192411,270.421419098143,106.918585807589,427.818232968786,2014-06-02,209.020195934065,16.0866090083725,411.421295906305,302.379804065935,99.978704093695,495.313390991628,23588,7
23925,160.484530175707,17.5162430478846,307.453027123711,229.515469824293,82.5469728762886,372.483756952115,2014-06-09,172.049229123098,15.124351557966,336.659474244051,259.150770876902,94.5405257559491,416.075648442034,23180.8,7
23068,151.820534537926,12.4427908372141,298.359343312014,239.179465462074,92.6406566879856,378.557209162786,2014-06-16,153.328919975724,14.763320392308,298.420057691076,241.071080024276,95.9799423089243,379.636679607692,22879.8,7
22159,141.704761904762,17.0100126921621,273.974749361362,217.295238095238,85.0252506386382,341.989987307838,2014-06-23,146.499110093355,15.3576991416507,283.590906114561,235.500889906645,98.4090938854388,366.642300858349,22584.8,7
21390,143.056192358366,14.6657883530654,279.23175446588,248.943807641634,112.76824553412,377.334211646935,2014-06-30,141.407387208397,15.9302849134633,274.253892517076,240.392612791603,107.546107482924,365.869715086537,22057.8,7
22382,135.429531490015,15.1536607779271,258.935656309838,242.570468509985,119.064343690162,362.846339222073,2014-07-07,139.778280300812,19.5275042065701,268.683502793767,243.021719699188,114.116497206233,363.27249579343,21508.2,7
21290,135.025915750916,20.3791719069472,260.767959136284,253.974084249084,128.232040863716,368.620828093053,2014-07-14,135.062661253193,20.4174840296433,259.51731826541,250.137338746807,125.68268173459,364.782515970357,20859,7
20320,143.675,30.4288873027481,270.507394695469,252.325,125.492605304531,365.571112697252,2014-07-21,136.507310227407,22.0317138036589,264.412644432176,258.892689772593,130.987355567824,373.368286196341,20221.2,7
18913,118.126666666667,21.4599118075284,228.143826719579,252.873333333333,142.856173280421,349.540088192472,2014-07-28,144.636122544123,24.1823876690257,280.267202548147,272.363877455877,136.732797451853,392.817612330974,19486.2,7
18201,150.279437229437,22.7369372231431,303.708385299713,292.720562770563,139.291614700287,420.263062776857,2014-08-04,154.215106060606,23.4344266865841,299.982245721164,282.184893939394,136.417754278836,412.965573313416,19149,7
18707,176.073593073593,25.9070301047613,338.208446889691,309.926406926407,147.791553110309,460.092969895239,2014-08-11,154.152754246317,19.8284992074554,301.962759032284,291.647245753683,143.837240967716,425.971500792545,19045.6,7
19604,182.920833333333,16.6393669947392,359.34317500137,303.079166666667,126.65682499863,469.360633005261,2014-08-18,166.836944722508,18.8656011285678,326.403464676636,300.563055277492,140.996535323364,448.534398871432,19359.6,7
19803,143.363240928555,12.3992499071046,280.409961251068,299.636759071445,162.590038748932,430.600750092895,2014-08-25,167.803091174925,18.4013496621274,324.441500078239,296.996908825075,140.358499921761,446.398650337873,20192.6,7
20483,181.547619047619,16.6454214130903,350.347354941337,297.452380952381,128.652645058663,462.35457858691,2014-09-01,166.344622560207,15.5754909973704,322.797220381187,294.255377439793,137.802779618813,445.02450900263,20974.2,7
22366,155.110169491525,20.4156798909413,293.89856230773,274.889830508475,136.10143769227,409.584320109059,2014-09-08,159.607122560207,14.5077218933542,309.032047477371,285.392877439793,135.967952522629,430.492278106646,22101.6,7
22615,168.78125,11.7777367809763,329.98704840443,296.21875,135.012951595569,453.222263219024,2014-09-15,165.705527006075,14.7058055853566,320.435818385155,278.494472993925,123.764181614845,429.494194414644,24606.2,7
25241,149.233333333333,11.3005214746583,290.517310482289,258.766666666667,117.482689517711,396.699478525342,2014-09-22,165.729658280206,13.7685829788049,321.080427759004,273.670341719794,118.319572240996,425.631417021195,27461.2,7
32326,173.855263157895,13.3896683671164,337.428815789991,265.144736842105,101.571184210009,425.610331632884,2014-09-29,172.380351654628,12.3689246796818,335.080450488658,269.619648345372,106.919549511342,429.631075320318,30424.8,7
34758,181.668275418275,11.9593083803318,353.570401810579,273.331724581725,101.429598189421,443.040691619668,2014-10-06,173.844870885397,12.7101709201387,337.670694025429,264.955129114603,101.129305974571,426.089829079861,32959.2,7
37184,188.363636363636,13.4173883953262,363.898675956002,254.636363636364,79.1013240439985,429.582611604674,2014-10-13,178.240628461155,13.5030060788354,345.188953158805,260.559371538845,93.6110468411945,425.296993921165,35152,7
35287,176.103846153846,13.4839679832604,342.938266088285,272.896153846154,106.061733911715,435.51603201674,2014-10-20,179.101825152069,13.3723408587034,346.552811205097,256.698174847931,89.2471887949026,422.427659141297,36381,7
36205,171.212121212121,15.2646972681418,328.10860614917,236.787878787879,79.89139385083,392.735302731858,2014-10-27,174.037614512859,14.3242379468841,335.37708916327,249.762385487142,88.4229108367304,409.475762053116,37448.6,7
38471,178.161246612466,12.7363422664567,344.248106021451,245.838753387534,79.7518939785495,411.263657733543,2014-11-03,171.155998351242,15.4919643434899,328.526391165719,254.044001648758,96.6736088342807,409.70803565651,38559.8,7
40096,156.347222222222,16.7187938212351,297.69179160144,238.652777777778,97.3082083985596,378.281206178765,2014-11-10,180.243006898251,17.383918172579,344.292286959185,264.756993101749,100.707713040815,427.616081827421,40616.4,7
42740,173.955555555556,19.2560203783554,329.64518596825,276.044444444444,120.35481403175,430.743979621645,2014-11-17,189.640292663333,17.669247062865,363.212379006179,282.959707336667,109.387620993821,454.930752937135,43504.2,7
45570,221.538888888889,22.9437371287059,421.767745055613,326.461111111111,126.232254944387,525.056262871294,2014-11-24,210.041479919011,19.6883689723911,402.548254795489,324.958520080989,132.451745204511,515.311631027609,47979.2,7
50644,218.198550037533,16.6913417195715,422.709066384141,327.801449962467,123.290933615859,529.308658280428,2014-12-01,241.085757477202,21.6527322756257,463.43926165905,392.914242522798,170.56073834095,612.347267724374,54684.2,7
60846,280.167182890855,22.8319518140871,540.927484968002,455.832817109145,195.072515031999,713.168048185913,2014-12-08,275.346057505081,23.2692394398234,530.968601379022,493.053942494919,237.431398620978,745.130760560177,61373.6,7
73621,311.568610013175,26.5406103374083,602.146825919247,578.431389986825,287.853174080753,863.459389662592,2014-12-15,299.854188526276,24.1740313647848,579.641686466013,598.745811473724,318.958313533987,874.425968635215,67964.6,7
76187,345.257055694954,27.338556199344,667.291884568109,776.742944305046,454.708115431891,1094.66144380066,2014-12-22,342.385489914781,28.3777337288449,661.710081908674,798.01451008522,478.689918091326,1112.02226627116,74242.6,7
78525,344.079543994862,27.4676967535126,665.133170490567,854.920456005138,533.866829509433,1171.53230324649,2014-12-29,394.314461030266,32.0728498113646,767.662819020332,1069.68553896973,696.337180979667,1431.92715018864,78212.8,7
82034,430.855056980057,37.7098535398724,833.051043597446,1324.14494301994,921.948956402554,1717.29014646013,2015-01-05,464.183552234191,38.9653885680729,907.114014463627,1367.81644776581,924.885985536372,1793.03461143193,79402.4,7
