"test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","test_roll","diff"
26459,1161.15250168872,1139.63488050801,1176.66062282106,69.6119910649058,55.2892908107511,90.8444902847115,2010-03-15,1198.73785852096,1178.79925587652,1215.58865925448,92.5872302173836,77.3056879712834,112.664392742104,25974,7
25062,977.781671595516,961.977268674632,990.526829252,88.835286446441,77.4017890411065,104.910580771692,2010-03-22,1049.24021983567,1027.57331070221,1066.55651410719,93.6968042528593,77.649738627689,115.494139766877,24638.8,7
23034,906.104713605971,881.116256165636,930.071720537208,119.77163774538,97.5248185783056,144.646962095854,2010-03-29,887.648306545417,866.770870374601,905.005569209984,101.91185418908,85.5521799089272,122.939731783675,23106.2,7
21655,758.682757443416,729.914202546068,778.946854408908,111.720751328514,91.8174908190893,140.888713422797,2010-04-05,746.372336356318,725.819038144388,763.930676415545,113.606354398882,96.7905750874558,134.415172798958,22105.6,7
19321,634.519888393462,621.211743978661,648.821819030748,119.619604360161,105.727510295384,133.407912343321,2010-04-12,626.716643579518,606.55424863495,644.074701073892,115.106837385473,98.2368715734043,135.569946540619,20886.4,7
21456,454.772650743226,434.875719356943,471.286158848862,128.084492113917,111.481266703394,148.221695361126,2010-04-19,544.084495709055,525.845882366681,559.032543411626,114.715143557095,100.341916346065,133.429182224791,19897.2,7
18966,379.503207711514,365.65332112744,391.246952543731,96.3377013793955,84.633271470849,110.684449479999,2010-04-26,475.837171441474,459.540194863418,490.272516659488,119.071239754501,105.392373427354,135.903834127057,19130.2,7
18088,492.943974253657,477.574424824293,504.860932225882,117.813168603486,108.050042441608,133.943140516715,2010-05-03,414.647637018872,397.19812394398,429.682785296369,133.374936232439,119.135331489241,151.295720996404,18851.2,7
17820,417.44613610551,398.385765029754,435.146720648216,133.501232315543,117.069776225535,153.261972934126,2010-05-10,386.043106870226,369.247984931676,400.544306860111,137.274704476322,123.821295808945,154.452557503575,18150.8,7
17926,328.572216280452,309.50138938147,345.873162215154,191.138086749851,174.442300604817,210.367346690053,2010-05-17,373.591203081398,356.458950283692,387.951755199016,173.210807399349,160.182660147293,190.526604294171,17652.2,7
17954,311.75,295.125024295425,325.593766667569,147.583333333333,134.911088301917,164.005877896982,2010-05-24,353.43940725315,336.689160620751,368.330937190568,199.435417080411,185.89768759432,215.854984214959,17416.2,7
16473,317.243688767373,301.708147887518,328.284194238256,276.018215994532,266.440093162587,291.054683432977,2010-05-31,330.926185729467,315.95624970035,344.394615504028,210.909164919883,198.517872132209,225.530765958517,17049.4,7
16908,392.184995112414,378.725476509588,406.756842183647,248.936217008798,236.625179676746,260.585040120659,2010-06-07,349.853915281283,335.953737515779,362.204274589223,214.23001803686,202.992865997014,227.710774748444,16750.4,7
15986,304.880028487098,294.721210427752,315.465112215514,190.869971512902,180.17069891498,201.640881651914,2010-06-14,368.529973837353,355.30566549872,380.802843267718,230.689253598438,219.359844515467,243.531175876203,16691.8,7
16431,423.210864039532,409.488828458615,434.92145764113,207.742352334738,196.817269928838,221.26739063969,2010-06-21,395.398554647668,383.777582279796,406.825703287662,225.316863264314,214.543652291736,236.655095114969,16478.4,7
17661,405.130292780348,391.884664210129,418.586610060043,229.87951114122,216.745980894182,243.107883535775,2010-06-28,437.221927419433,417.10079065328,451.813364213109,240.799585146958,226.406222548019,261.006784939463,16245.8,7
15406,451.586592818946,444.067731792897,458.398494337976,249.156264323911,242.359132043934,256.674279626806,2010-07-05,498.456080789896,477.17560810547,513.351893194552,282.151601989261,267.470015486044,303.404113634872,16212.2,7
15745,601.301858971241,545.341518377008,631.695146810883,326.349826422018,295.938030958161,382.343489243128,2010-07-12,559.068505497032,538.803466166847,573.223286165898,333.075363275563,318.968569075166,353.362657991251,16283,7
15818,611.050795339412,595.0952976887,623.157757122726,397.630055724418,385.489663605105,413.627525128962,2010-07-19,650.487180308342,629.836606444185,664.720437057743,419.091632441845,404.868637188346,439.817822915202,15892.2,7
16785,726.272987575215,717.628118765501,734.278422497865,462.361158766249,454.310037874448,471.060112421585,2010-07-26,732.465651936071,709.943938502377,748.296385250028,525.044589385545,509.304397805712,547.639979624249,15896.2,7
15707,862.223666836894,847.050365596818,876.072364519267,659.960856972629,646.246321460083,675.383708155529,2010-08-02,769.625483440129,755.869592371053,781.898196239086,635.877604193838,623.794667288601,649.831295624104,15929,7
15426,861.47895095759,844.604392083857,876.278235299398,778.921049042409,764.537935130765,795.785063172042,2010-08-09,812.815365068839,798.843884614791,826.103285089872,798.926552352362,785.916646534027,813.244357274095,16024.8,7
15909,787.101016491534,774.969787720388,799.704201756177,880.514900463484,868.389378372603,893.300069242401,2010-08-16,802.547478485122,786.518127289269,817.517851121642,985.887609667786,971.239137572307,1002.36054793875,16282,7
16297,827.00020348296,809.966758907391,844.183201376654,1212.87479651704,1196.09955983223,1230.69283337892,2010-08-23,736.722613588156,719.750993406116,752.651512726993,1177.67556980285,1162.04173877109,1195.04086707143,16510.2,7
18071,674.93355465663,655.999332137889,691.351252656713,1397.16644534337,1380.92249306585,1416.64106574485,2010-08-30,656.292015219434,638.355951744091,673.154879344033,1338.24481478811,1321.53708128992,1356.63409831794,16905.4,7
16848,533.099342352063,513.214696181053,551.740672546023,1618.90065764794,1600.25932745398,1638.78530381895,2010-09-06,574.886904441034,556.831326297426,592.29974197345,1446.68524187303,1429.38107097483,1465.16509740379,17196.2,7
17402,459.325959113982,437.629183773732,478.795068384599,1581.76727396873,1562.01464772493,1603.75121940458,2010-09-13,478.011310685431,457.656485641852,497.51586762802,1457.88583562863,1438.45159347545,1478.55121999907,17412,7
17363,380.075462599533,367.346660487063,395.428514903263,1422.71703588807,1407.60932679714,1435.95506467165,2010-09-20,390.798869941092,366.642802802032,417.008662394405,1394.63803968658,1368.44256170931,1419.01773383901,17271.8,7
17376,342.622234704946,314.092555629522,370.263829649501,1268.87776529505,1241.45217233534,1297.62344635532,2010-09-27,335.00430761436,300.192259542956,377.863925794516,1295.13184717248,1251.1923512375,1332.82199677358,17612.2,7
17370,238.871350934935,200.93091793879,288.815226488638,1080.92746563311,1030.87733423517,1118.97363494457,2010-10-04,290.993632285171,250.048994392398,345.493975880943,1183.40156183554,1127.83453427954,1227.21188074731,17889.4,7
18550,254.126530718403,180.961979885674,356.016989546581,1121.36969507746,1014.00827509492,1207.80661849181,2010-10-11,264.490039395738,219.387164647336,324.427026997061,1082.23967828327,1021.15043043694,1130.14417121745,18207.8,7
18788,239.272582468037,186.91285802094,316.945318816732,1023.11584728403,945.225562935115,1075.70063927322,2010-10-18,237.73748974555,193.352273151429,298.596952377028,998.24020999624,936.152365593884,1045.41611183542,18498.2,7
18955,247.557498152368,214.037511761755,290.093770483852,916.907618126701,874.188807584173,950.616517022355,2010-10-25,245.441886857199,200.035472278966,305.767260455609,949.598560393492,887.964013416911,997.873919662204,19058,7
18828,208.859486454004,183.918098149983,241.113456549338,848.880423859897,816.46184812004,873.983149445133,2010-11-01,244.225518489472,204.295146197678,294.753933554033,895.075415145671,844.314056144542,935.238884415061,19388.6,7
20169,277.393336493182,234.346913576476,324.666766881541,837.719217619373,789.935573350307,881.262674078512,2010-11-08,269.102286757755,226.591158748974,318.420298078622,930.007370082911,880.503165306389,972.855454247157,20151.8,7
20203,248.044688879768,202.260349479236,300.950355038702,848.753968838353,795.758488733077,894.631442256087,2010-11-15,314.701523922264,264.875563964636,369.435829989764,1001.21743524398,946.4092055352,1051.26562952529,21010,7
22604,363.656423809454,298.392920777418,435.277141439678,1197.77562197023,1126.17110874435,1263.7834884337,2010-11-22,398.887308470075,342.020000469112,458.715079909579,1163.81700196673,1103.98578772833,1220.91183654861,22051.8,7
23246,475.553683974913,405.459537840065,545.171430039561,1272.95794393206,1203.71900872823,1342.66739341301,2010-11-29,590.439859598334,530.379391465215,652.271999195797,1417.02952622285,1355.30568121803,1477.20750340909,23374,7
24037,629.788409193057,569.640280672364,687.509706148411,1661.87825747361,1604.34475908567,1722.21418456172,2010-12-06,1028.89099398408,966.379467729143,1091.50062478085,1849.01484557959,1786.53445627474,1911.62192872693,25463.6,7
26780,1235.15609213448,1176.14386855699,1292.45136331263,2103.78183890001,2046.53504079881,2162.74100838093,2010-12-13,1774.08119863259,1709.08085083995,1836.60952977091,2293.99441300491,2231.78663137762,2359.12207033079,28069.8,7
30651,2440.30036080849,2382.26073079888,2497.09348296398,3008.68056562202,2951.90236401663,3066.70356884529,2010-12-20,2846.37827239224,2775.81953801694,2912.09803235446,2854.72939544261,2789.4307475136,2925.53062633106,32195.4,7
35635,4089.60744705202,4011.89983633144,4160.82166638995,3422.67345909685,3352.43198425875,3501.28419645298,2010-12-27,4127.80950700873,4048.98991116646,4200.51692588677,3272.36482749278,3200.04096093447,3351.38936013473,36842,7
43874,5837.03905277315,5739.15297372502,5922.61394295734,4076.63285612056,3991.93958940814,4174.71017341439,2011-01-03,5606.37647231643,5516.78669276381,5687.12245580769,3611.67694264485,3531.49261542535,3701.67006838388,42017.8,7
47270,7036.94458227551,6935.49214641997,7129.60417380996,3750.05541772448,3657.39582619004,3851.50785358004,2011-01-10,7037.6687418714,6941.0461936923,7122.85514871964,3747.58848780378,3662.96075311728,3844.61770752655,46728.2,7
52659,8627.99091867301,8515.12777654373,8725.47901291724,3800.34241466032,3703.79331325319,3914.1445496267,2011-01-17,8262.69612006912,8157.69178826606,8355.24810352465,3788.70492837629,3696.62974732299,3894.04798553636,50915.6,7
54203,9596.76170858334,9503.55823544134,9675.75694752373,3688.23829141666,3609.24305247628,3781.44176455866,2011-01-24,9323.51108412207,9219.02205349946,9414.81096372075,3677.15558254459,3586.15618065378,3781.94509087507,53842.2,7
56572,10214.7443380406,10095.1278092003,10322.786440415,3628.25566195943,3520.77695528728,3748.43558650199,2011-01-31,9972.21735927471,9864.59760581403,10064.9452305326,3621.84930739196,3529.42191384195,3729.76953856051,56214,7
58507,11141.1138730379,11045.804299892,11220.4282439379,3518.88612696206,3439.57175606213,3614.19570010798,2011-02-07,9714.30181770459,9607.14249053846,9805.66173056541,3439.59818229541,3348.41659034888,3546.89094762208,55396.6,7
59129,10280.4759580387,10163.3699079928,10380.2755078691,3473.52404196132,3373.72449213087,3590.63009200721,2011-02-14,9101.83765653009,8996.76396634651,9191.21035661963,3152.06234346991,3062.86796429466,3257.26947181403,54274.6,7
48572,7338.41321082241,7227.8522001659,7429.06151308136,2889.08678917759,2798.76669578785,2999.75159493455,2011-02-21,7833.25540656776,7737.70533591312,7912.32566314479,2786.24459343224,2707.23997862905,2881.81542310697,51215.8,7
48593,6534.44090271085,6451.6656144816,6603.50007779484,2250.55909728915,2181.49992220516,2333.3343855184,2011-02-28,6321.69292659351,6231.99616031351,6395.46675505757,2348.60707340649,2274.89888671627,2438.32459870658,47419.8,7
41278,3871.83308822892,3799.83465703329,3928.36297304078,1799.16691177107,1742.63702695923,1871.16534296671,2011-03-07,4756.78868204959,4680.03773802517,4820.08941431571,1846.97798461708,1783.81801355177,1923.82480708855,42523.8,7
39527,3583.30147316667,3517.25842189398,3636.13370350174,1330.69852683333,1277.86629649826,1396.74157810602,2011-03-14,3608.77521827036,3545.23517361473,3662.13125357167,1416.65144839631,1363.39827721731,1480.26590949596,38875,7
34649,2455.95473531909,2403.57779655109,2503.38880415981,965.37859801424,918.320126308362,1018.13113391708,2011-03-21,2502.30521466327,2447.28275088774,2549.48986052188,1079.38811867006,1032.34504516979,1134.52370712565,34508.6,7
30328,1598.34589192626,1553.83937811369,1639.2707093612,737.454108073736,696.668014115524,781.957106971609,2011-03-28,1845.76618023887,1799.70252508395,1886.68791273019,798.727153094469,757.946992961487,844.903932929436,31105.4,7
26761,1002.09088467541,961.903500846676,1040.29311254589,564.242448657921,526.233761967589,604.623373666808,2011-04-04,1192.92272663487,1154.87019309715,1227.64582165871,573.570606698462,538.989084032965,611.736264916245,27256,7
24262,589.137916106881,561.93352801434,614.353234082302,395.862083893118,370.646765917699,423.06647198566,2011-04-11,750.238661032274,718.064452283806,779.763449140762,417.988005634393,388.529670457279,450.200219635951,24223.4,7
20280,319.084205146705,293.096761959935,340.923248144348,204.915794853295,183.076751855652,230.903238040065,2011-04-18,462.646975315643,436.308838783667,486.858106087515,294.586358017691,270.42849124536,320.96914626618,21528,7
19486,242.534407306105,219.549092484387,263.97694157007,187.465592693895,166.02305842993,210.450907515613,2011-04-25,293.992131713894,272.651098600004,313.858714807719,202.974534952773,183.12250762246,224.321511547146,19606.2,7
16851,160.387463343108,145.061310612997,174.743994094961,120.445869990225,106.16211805593,135.801740122756,2011-05-02,217.346826920611,198.804391728101,234.806336875572,143.019839746056,125.574885554607,161.568218419049,18209,7
17152,158.816666666667,143.614799928361,175.296156146913,106.183333333333,89.7038438530874,121.385200071638,2011-05-09,202.327090975728,185.995392307865,218.199819369992,127.639575690939,111.781403060186,143.977217839286,17423.2,7
17276,205.911392140468,192.699993654825,219.091344421567,96.0886078595318,82.9086555784335,109.300006345174,2011-05-16,213.170494977836,199.285505020183,226.694192683198,112.996171688831,99.4870297469798,126.887105126967,16638.6,7
16351,243.98552542229,229.051764858753,257.890660616448,128.01447457771,114.109339383552,142.948235141247,2011-05-23,256.003002309214,243.984070498459,267.761822194763,118.196997690786,106.438177805237,130.215929501541,16516,7
15563,296.751427316645,285.999656045979,306.448808136103,114.248572683355,104.551191863897,125.000343954021,2011-05-30,294.164854161066,283.692644851396,303.828663668206,127.835145838934,118.171336331794,138.307355148603,16171.2,7
16238,374.55,368.554138004379,380.082141652783,146.45,140.917858347217,152.445861995621,2011-06-06,318.622425357033,308.374382954831,328.154805726567,150.777574642968,141.245194273433,161.025617045169,15720.2,7
15428,349.625925925926,342.157671693047,355.630363514129,154.374074074074,148.369636485871,161.842328306953,2011-06-13,323.741431383686,314.406597901289,332.596140760846,175.058568616315,166.203859239153,184.393402098711,15304.6,7
15021,328.199248120301,316.108684171997,340.722054713372,210.800751879699,198.277945286628,222.891315828003,2011-06-20,342.119494587887,330.612267984762,354.071772586284,225.880505412113,213.928227413716,237.387732015238,15091.2,7
14273,269.580555555556,259.212839591045,280.097335787846,249.419444444444,238.902664212154,259.787160408955,2011-06-27,335.748703077275,322.768442152446,349.596730680987,283.051296922725,269.203269319013,296.031557847554,14824,7
14496,388.641743337651,367.028006463343,413.826967263289,368.358256662349,343.173032736711,389.971993536657,2011-07-04,339.059519354079,324.211409911185,354.797637222326,341.540480645922,325.802362777674,356.388590088815,14551.4,7
14902,342.696042446941,329.335008842797,357.706932126301,432.303957553059,417.2930678737,445.664991157203,2011-07-11,337.461617238752,321.123413298844,354.976901688385,389.938382761249,372.423098311614,406.276586701155,14117.8,7
14065,366.180007309941,349.372510486742,381.634896220822,446.819992690058,431.365103779178,463.627489513257,2011-07-18,353.180495183528,336.631670482836,370.812864749601,414.219504816472,396.587135250399,430.768329517164,14034,7
12853,320.209737543666,300.668701110296,341.61837704367,452.790262456334,431.38162295633,472.331298889705,2011-07-25,350.288269341323,335.335597051017,366.045067060525,417.311730658677,401.554932939475,432.264402948982,13826,7
13854,348.17494527944,336.754125511001,359.277151093923,370.82505472056,359.722848906077,382.245874489,2011-08-01,346.859472345717,332.843705467035,361.648657142089,408.040527654284,393.250731487835,422.094153502119,13305.8,7
13456,374.180614126626,360.547639304252,389.987978817909,383.819385873374,368.012021182091,397.452360695747,2011-08-08,323.93269728306,310.911828089486,338.456525107811,395.41730271694,380.839935362332,408.586332156492,12958.2,7
12301,325.552057468907,316.875550922887,335.724882534124,385.947942531093,375.7720606155,394.813743922886,2011-08-15,316.426717140294,304.77956633779,329.328905746887,374.123282859706,361.167554723256,385.918593908188,12805,7
12327,251.546131996658,239.713123598995,265.674236049427,383.703868003342,369.311123151663,396.08838278512,2011-08-22,289.883980335453,277.199914508704,304.033886323286,384.466019664547,370.262574146856,397.298245737273,12605,7
12087,282.679836829837,270.007392351814,295.980280239052,346.320163170163,333.019719760948,358.992607648186,2011-08-29,268.738925013702,254.692252941988,283.902785718652,384.611074986299,369.39367475149,398.805907303989,12908.6,7
12854,215.461261255235,198.855866365575,232.80205397592,422.538738744765,405.19794602408,439.144133634425,2011-09-05,272.584174584436,255.340879260014,291.302196475803,385.465825415565,366.694875364415,402.819422016809,13385,7
14974,268.455337517868,248.00933147067,289.332475794738,384.544662482132,363.667524205262,404.99066852933,2011-09-12,351.29015213133,332.687724666772,371.936643864208,398.509847868671,377.863356135791,417.112275333227,14302.8,7
14683,344.778305322579,320.118682513016,372.721936319878,390.221694677421,362.278063680121,414.881317486984,2011-09-19,344.569553132805,325.361086217789,366.021623666917,406.230446867196,384.778376333083,425.438913782211,15415.8,7
16916,645.076019731127,626.447350632788,668.846472991454,448.923980268873,425.153527008546,467.552649367212,2011-09-26,380.178536104304,360.50337162157,402.197268705192,385.421463895697,363.402731294808,405.09662837843,16755.6,7
17652,249.076841837213,233.374200106896,266.405179252593,384.923158162787,367.594820747407,400.625799893104,2011-10-03,426.187214340027,406.179361874611,448.313640014083,373.212785659974,351.086359985916,393.220638125389,17936.6,7
19553,393.506176112728,374.567293384482,413.680279167295,318.493823887272,298.319720832705,337.432706615519,2011-10-10,445.740947116964,421.675928182349,468.907137242401,365.059052883037,341.892862757598,389.124071817651,19429.8,7
20879,498.498728696484,476.389282735872,519.914332339198,323.501271303516,302.085667660802,345.610717264128,2011-10-17,392.391710677642,364.42127126836,416.435281626161,336.568289322358,312.524015390898,364.566473426984,20252.2,7
22149,442.546969207263,397.601514051708,475.689422461468,349.453030792737,316.310577538532,394.398485948292,2011-10-24,396.321110933389,364.191724806453,422.338506567198,317.238889066611,291.220790449862,349.396019888891,21076,7
21028,378.32983753452,340.174066062845,406.487194910254,306.47016246548,278.309290175046,344.764657413876,2011-10-31,356.551431485986,320.951557716349,383.986989896683,325.608568514014,298.172307120377,361.236186978995,22079.8,7
21771,268.723843115948,232.226467797358,295.921303957776,288.276156884052,261.078696042224,324.773532202642,2011-11-07,286.144111664425,249.297419984668,316.908400854192,354.615888335575,323.850896162868,391.490324710676,22577,7
24572,194.657778875714,158.366457933962,221.922695814718,360.342221124286,333.077304185282,396.633542066038,2011-11-14,223.043840562978,188.758765834288,252.505588797869,375.716159437023,346.253708219191,410.028978861056,23070.4,7
23365,146.462129588678,118.118594077467,184.521387126744,468.537870411323,430.478612873256,496.881405922533,2011-11-21,172.840978646136,140.903214664823,203.429651905739,432.959021353865,402.370348094261,464.896785335177,23811.2,7
24616,127.045613700025,94.9082432998073,153.675362179853,454.954386299975,428.324637820147,487.091756700193,2011-11-28,150.964921390291,120.408071682238,182.930502894407,533.835078609709,501.869497105592,564.391928317761,24904.8,7
24732,127.31552795031,100.896310215522,161.107510449603,592.68447204969,558.892489550397,619.103689784478,2011-12-05,151.105278502,124.252757489319,183.351081849072,642.694721498001,610.448918150928,669.547242510681,24977.6,7
27239,159.343556836727,129.750752884435,193.425558901118,792.656443163272,758.574441098881,822.249247115565,2011-12-12,162.568270883533,136.482409233097,194.384882345063,793.231729116467,761.415117654937,819.317590766903,25100.4,7
24936,195.359564434255,177.589886969363,224.02559058804,904.640435565745,875.97440941196,922.410113030636,2011-12-19,220.690647991478,195.699547520911,254.576476197732,979.509352008523,945.623523802268,1004.50045247909,25636.6,7
23979,203.777091496347,179.26685279636,239.6903896067,1221.22290850365,1185.3096103933,1245.73314720364,2011-12-26,332.180609934133,308.080254525101,365.145994884321,1192.48605673253,1159.59737230118,1216.58712809479,27001.4,7
27297,417.657499239746,390.993934738877,454.633331443201,1386.34250076026,1349.3666685568,1413.00606526112,2012-01-02,475.159088279326,450.846555092943,509.751884362208,1463.45424505401,1428.95439411462,1487.76456984202,28035.4,7
31556,684.765337663587,662.79984523647,713.955103882546,1657.56799566975,1628.76173204494,1679.53706786301,2012-01-09,672.229214117675,643.689358279529,711.108851608519,1770.70411921566,1731.972916259,1799.24036068955,29357.2,7
32409,874.235948562691,843.582255723646,916.455006290551,2147.49738477064,2105.3595501661,2178.13645585168,2012-01-16,862.918326288367,830.179673535627,906.552269479203,2175.01500704497,2131.52949838831,2207.75004543345,31526.6,7
31545,1180.710193626,1141.80390290229,1230.8104268196,2440.889806374,2391.06702013384,2479.78906726831,2012-01-23,1002.80895708169,965.777701455036,1052.6394970316,2714.72437625165,2665.04227083592,2751.75201751405,33457.4,7
34826,1157.22265234981,1111.71842907685,1216.90747896012,3242.77734765019,3183.09252103988,3288.28157092315,2012-01-30,1067.45452135691,1017.67849368297,1134.29798108188,3413.21214530975,3346.44041960014,3462.98384266621,35137.2,7
36951,1117.11065320635,1068.98407433592,1185.06946920517,4084.88934679365,4016.93053079483,4133.01592566408,2012-02-06,1105.25726016721,1040.34712335044,1192.23804308147,4262.86273983279,4175.93744630922,4327.77147068368,36979.6,7
39955,1007.99315903972,922.303806376145,1122.24752413397,5150.00684096028,5035.75247586603,5235.69619362385,2012-02-13,1125.83947876503,1043.93964769904,1236.96875678374,5188.16052123497,5077.03124321626,5270.06035230096,39260.8,7
41621,1063.24964261419,956.925404060969,1206.15531628852,6395.75035738581,6252.84468371149,6502.07459593903,2012-02-20,1154.94292823388,1059.7820411123,1283.86929385401,5813.65707176612,5684.73070614599,5908.8179588877,40535.4,7
42951,1283.6212866151,1159.76652464531,1454.46399533092,7067.37871338491,6896.53600466908,7191.23347535469,2012-02-27,1220.97253846596,1113.57214162436,1368.91398782185,6294.42746153404,6146.48601217815,6401.82785837564,41587.6,7
41199,1302.73989969404,1190.93039614316,1451.4101643115,6370.26010030596,6221.5898356885,6482.06960385684,2012-03-05,1285.33162079784,1171.2092046269,1443.50660932032,6342.86837920217,6184.69339067968,6456.9907953731,41626,7
42212,1447.25870436677,1337.9345768962,1610.29293904436,6488.74129563322,6325.70706095564,6598.06542310379,2012-03-12,1280.09895545529,1167.39852905625,1439.41461447639,5944.90104454471,5785.5853855236,6057.60147094375,40708.2,7
40147,1329.78857069908,1210.48912138888,1495.21063162632,5392.21142930093,5226.78936837368,5511.51087861113,2012-03-19,1183.80905472359,1077.9094231203,1333.797928319,5153.79094527641,5003.802071681,5259.6905768797,38239.8,7
37032,1037.08631590146,937.872026207726,1185.69534206887,4405.91368409854,4257.30465793113,4505.12797379228,2012-03-26,1053.58266795845,954.799549731218,1193.90746044584,4426.01733204156,4285.69253955416,4524.80045026878,36071.8,7
30609,802.171782956599,712.320994965519,926.380564543927,3111.8282170434,2987.61943545607,3201.67900503448,2012-04-02,863.791703585445,769.022016983685,993.276589716494,3590.60829641456,3461.12341028351,3685.37798301632,33290.4,7
30359,651.607965868316,575.381029197766,751.957824945701,2731.39203413168,2631.0421750543,2807.61897080223,2012-04-09,669.163696673489,584.602504572992,782.514670007745,2822.23630332651,2708.88532999225,2906.79749542701,30092.8,7
28305,498.303882501765,409.046913158539,607.138585397654,2311.69611749824,2202.86141460235,2400.95308684146,2012-04-16,515.604912118127,442.698636447422,610.34277318266,2172.79508788187,2078.05722681734,2245.70136355258,26853.4,7
24159,356.6485361393,288.391559335412,441.401033082574,1550.3514638607,1465.59896691743,1618.60844066459,2012-04-23,396.652611268396,334.911445824114,475.496114661218,1722.1473887316,1643.30388533878,1783.88855417589,24902.2,7
20835,269.292393124652,228.352685579876,324.835857943447,1158.70760687535,1103.16414205655,1199.64731442012,2012-04-30,308.505421143202,257.15129698635,373.730409463808,1319.6945788568,1254.46959053619,1371.04870301365,22813.4,7
20853,207.410278707944,173.38504184898,252.147271936713,858.589721292056,813.852728063287,892.61495815102,2012-05-07,252.183148214363,213.981123683974,300.800813232029,976.016851785638,927.399186767971,1014.21887631603,20698.8,7
19915,210.872015242345,186.580285008947,243.129298958651,719.127984757655,686.870701041349,743.419714991054,2012-05-14,249.933473556824,220.466213799724,286.66417620278,778.266526443176,741.53582379722,807.733786200277,19712.2,7
17732,216.69251785757,193.196046646655,242.490604238759,593.30748214243,567.509395761241,616.803953353345,2012-05-21,269.088132994548,244.312518527804,298.572876838719,659.511867005453,630.027123161281,684.287481472196,19477,7
19226,345.400162851606,320.817009914162,370.717847936329,561.599837148394,536.282152063671,586.182990085839,2012-05-28,302.494440811322,280.67893744846,327.406919132837,608.905559188678,583.993080867163,630.72106255154,19158.4,7
19659,365.065690313271,347.584209220278,384.379361123141,564.934309686729,545.620638876859,582.415790779722,2012-06-04,319.393858833276,298.9133599623,341.857396238666,601.606141166724,579.142603761334,622.0866400377,18920.8,7
19260,374.441817791818,355.217136452261,396.317483407304,605.558182208182,583.682516592695,624.782863547739,2012-06-11,336.234531231563,317.857988584429,356.008462181843,661.765468768437,641.991537818157,680.142011415571,19332.6,7
18727,295.369105352114,277.752397578147,315.381684487796,682.630894647887,662.618315512203,700.247602421854,2012-06-18,323.685492194628,307.892564144598,340.74634951656,754.514507805372,737.45365048344,770.307435855402,19155.6,7
19791,300.895879849006,287.919189757301,313.245933954647,894.104120150994,881.754066045354,907.0808102427,2012-06-25,294.005545666227,280.01743106284,309.083200314055,881.324686891913,866.226524267783,895.339133948852,18960,7
18341,282.654967666928,270.989887715006,294.40728460991,1025.34503233307,1013.59271539009,1037.01011228499,2012-07-02,256.620360235083,244.75707987529,269.4736327672,1004.90987232306,992.036091814639,1016.7994851364,18811,7
18681,216.665957671268,208.208543811487,226.063615110619,1198.98520511943,1189.48500779858,1207.57428124697,2012-07-09,241.356114952654,230.278984130644,252.979505748802,1144.08379502484,1132.35759041288,1155.28611107164,18633,7
18515,187.515890636095,178.915380514509,198.269645673029,1223.48410936391,1212.73035432697,1232.08461948549,2012-07-16,218.084268433303,207.861115052469,229.113366208014,1217.08938387548,1205.91565163273,1227.49000796117,18083.8,7
17837,219.047878939973,205.361918854918,232.911049395804,1378.5005081568,1364.2258085034,1392.68073209806,2012-07-23,196.666902696628,186.959627144025,207.180110074447,1228.27838081783,1217.5434728155,1238.26208927184,17735.8,7
17045,184.536647252248,175.829844366427,193.915236250706,1259.13206440419,1249.54437214462,1268.10029469034,2012-07-30,199.141012615415,189.355025703557,209.359309853186,1193.74845694555,1183.25490058654,1203.87971124689,17280.2,7
16601,175.568138983553,166.482448172786,184.741003942078,1081.29001704482,1071.73182130396,1090.87051883836,2012-08-06,215.320909788165,204.778202727414,226.080324725746,1110.78522643947,1099.66717321672,1121.7869330536,16760.2,7
16403,229.036507265202,220.185536609143,236.959614004316,1026.33558575805,1018.04214665374,1035.66239112218,2012-08-13,227.425362171487,217.888030874916,237.389329321242,982.40639075444,972.018049522147,992.490744714029,16458,7
15915,268.415376499845,256.031265633797,281.874720035827,808.667956833489,794.791717477905,821.620728519069,2012-08-20,253.941393640927,242.690172625093,265.485244241497,850.094712191808,838.071224694035,861.958360378695,16362.4,7
16326,279.570140856586,270.911059592429,289.456072373284,736.606329731649,725.980190030518,746.199790400199,2012-08-27,271.233670684298,258.992435006718,283.978097282881,742.274282203632,729.036774191714,755.135274328356,16554.2,7
16567,317.116804599444,299.840553117311,334.39481085198,597.573671591032,579.810248004054,615.438373013665,2012-09-03,280.361890483456,266.455626005815,294.977378302147,634.671643799822,619.637141040837,649.102497782995,16967.8,7
17560,262.02952420041,247.993760080913,277.205269148999,542.187867103937,526.559568792356,556.755088586667,2012-09-10,273.695468693376,258.715044691646,289.766890855653,565.121398923236,548.714340984585,580.512680266591,17285.2,7
18471,274.677606260995,257.501491604625,291.956019100646,488.322393739005,471.043980899353,505.498508395375,2012-09-17,268.514315214446,251.262679033968,286.798540626157,532.067258284519,513.595438733321,549.542875925743,18231.4,7
17502,235.083267549444,217.328359062954,255.822282803356,460.916732450556,440.177717196644,478.671640937046,2012-09-24,254.330791345378,236.66895935177,274.300841661447,568.912686915491,548.852125926824,586.680810381746,19314,7
