year_month,region,climate,epoch,antigen_drift,npi_level,persistence,N_migration,inter_air_traffic,intra_air_traffic,total_air_traffic
2018-11,Southern Asia,most-tropical,pre,0.441039956,0,0.388367682,23.25771503,0.930193471,0.890270726,0.922788334
2018-11,Northern America,most-other,pre,0.518445641,0,0.150501215,24.08186014,0.716542188,0.872800462,0.865419484
2018-11,Japan/Korea,most-other,pre,0.465405289,0,0.246591973,24.03602478,0.822354735,0.886098325,0.888899413
2018-11,Russia,most-other,pre,0.516484763,0,0.167982459,23.2651704,0.588328364,0.507217163,0.608559221
2018-11,Western Asia,most-other,pre,0.466042159,0,0.388891026,25.54043114,0.70887586,0.840762412,0.794646688
2018-11,China,most-other,pre,0.506295316,0,0.307201729,24.43227958,0.820502357,0.835910865,0.864066753
2018-11,Southern America,most-tropical,pre,0.488919929,0,0.348313314,21.46286298,0.891111637,0.874675511,0.877315603
2018-11,Africa,most-tropical,pre,0.464468992,0,0.277385252,22.89736454,0.715331967,0.880863146,0.809052384
2018-12,Oceania,most-tropical,pre,0.430818465,0,0.202323987,25.12166917,0.911365847,0.969317591,0.988074838
2018-12,South-eastern Asia,most-tropical,pre,0.400328587,0,0.338315697,23.39549207,0.914625916,0.96452429,0.952016439
2018-12,Europe,most-other,pre,0.493995456,0,0.16093927,28.27367386,0.700478379,0.706122236,0.707945363
2018-12,Southern Asia,most-tropical,pre,0.441039956,0,0.366242325,22.41981601,0.979892873,0.920444859,0.95893106
2018-12,Northern America,most-other,pre,0.518445641,0,0.167428584,23.79733721,0.752309478,0.835446445,0.835526527
2018-12,Japan/Korea,most-other,pre,0.465405289,0,0.320965638,24.25119612,0.856454756,0.913645351,0.919667116
2018-12,Russia,most-other,pre,0.516484763,0,0.227072566,23.48443546,0.61172206,0.528291123,0.633529297
2018-12,Western Asia,most-other,pre,0.466042159,0,0.436767007,24.29649909,0.735983471,0.869805997,0.823483064
2018-12,China,most-other,pre,0.506295316,0,0.357046046,24.20449088,0.859402556,0.845145455,0.878063617
2018-12,Southern America,most-tropical,pre,0.488919929,0,0.381076563,21.7324947,0.989692796,0.95839817,0.962586731
2018-12,Africa,most-tropical,pre,0.464468992,0,0.285050817,21.58989151,0.769794802,0.908920388,0.851058233
2019-01,Oceania,most-tropical,pre,0.455601165,0,0.161207102,24.36826399,0.971793669,0.950309338,0.986615151
2019-01,South-eastern Asia,most-tropical,pre,0.37808942,0,0.25591452,22.91262256,0.929695219,0.917639139,0.92190334
2019-01,Europe,most-other,pre,0.380949049,0,0.179020722,26.59913011,0.689025054,0.683335156,0.6873635
2019-01,Southern Asia,most-tropical,pre,0.357319618,0,0.377916564,21.58092327,0.9875858,0.919698501,0.960426428
2019-01,Northern America,most-other,pre,0.514215271,0,0.216191739,23.52290828,0.748909083,0.77303825,0.778790886
2019-01,Japan/Korea,most-other,pre,0.376576261,0,0.41532342,24.22148287,0.866517785,0.912112028,0.922346181
2019-01,Russia,most-other,pre,0.39640806,0,0.294443613,22.36358594,0.648049937,0.517385713,0.635109129
2019-01,Western Asia,most-other,pre,0.35719473,0,0.457172813,22.8882529,0.716761854,0.903657238,0.830213443
2019-01,China,most-other,pre,0.378680468,0,0.534867875,22.4437955,0.877994648,0.881853369,0.913406198
2019-01,Southern America,most-tropical,pre,0.384130249,0,0.297530283,21.48209873,1,0.984851908,0.987496998
2019-01,Africa,most-tropical,pre,0.417835631,0,0.264004461,21.20976603,0.767424245,0.888398235,0.83953575
2019-02,Oceania,most-tropical,pre,0.455601165,0,0.13170887,23.89127021,0.888157874,0.872454708,0.904866057
2019-02,South-eastern Asia,most-tropical,pre,0.37808942,0,0.211636109,22.45150423,0.869076524,0.839696566,0.848580629
2019-02,Europe,most-other,pre,0.380949049,0,0.173665401,24.95358733,0.629098468,0.650517645,0.648904205
2019-02,Southern Asia,most-tropical,pre,0.357319618,0,0.194708014,21.29512655,0.892649998,0.821448012,0.860654842
2019-02,Northern America,most-other,pre,0.514215271,0,0.20773538,23.11029188,0.647289041,0.750261071,0.747287936
2019-02,Japan/Korea,most-other,pre,0.376576261,0,0.478529205,23.62231086,0.817349179,0.823370571,0.845509931
2019-02,Russia,most-other,pre,0.39640806,0,0.337888286,21.86672073,0.540886174,0.467631333,0.560607233
2019-02,Western Asia,most-other,pre,0.35719473,0,0.404714108,22.11932893,0.653957104,0.810739008,0.750610501
2019-02,China,most-other,pre,0.378680468,0,0.657108462,22.1600051,0.867036246,0.831654688,0.867232914
2019-02,Southern America,most-tropical,pre,0.384130249,0,0.325122936,20.9213167,0.857768996,0.847860375,0.849832023
2019-02,Africa,most-tropical,pre,0.417835631,0,0.297131555,20.91741152,0.681619803,0.811574401,0.756972813
2019-03,Oceania,most-tropical,pre,0.455601165,0,0.15067379,24.16439999,0.86869539,0.968909917,0.977983199
2019-03,South-eastern Asia,most-tropical,pre,0.37808942,0,0.183404901,23.05696983,0.928659153,0.916850867,0.921046933
2019-03,Europe,most-other,pre,0.380949049,0,0.141814197,24.16361245,0.731325332,0.754363501,0.752857997
2019-03,Southern Asia,most-tropical,pre,0.357319618,0,0.172812255,21.41143296,0.958512495,0.860400324,0.907768624
2019-03,Northern America,most-other,pre,0.514215271,0,0.259417823,22.56192505,0.759430403,0.924544023,0.916769387
2019-03,Japan/Korea,most-other,pre,0.376576261,0,0.515234543,22.92829597,0.902119651,0.915237935,0.937488455
2019-03,Russia,most-other,pre,0.39640806,0,0.443176379,21.2390829,0.657341172,0.531343606,0.649790281
2019-03,Western Asia,most-other,pre,0.35719473,0,0.440350436,21.68414565,0.751471212,0.887062538,0.840289323
2019-03,China,most-other,pre,0.378680468,0,0.785826396,22.02182981,0.889599938,0.857396212,0.893438175
2019-03,Southern America,most-tropical,pre,0.384130249,0,0.36578886,21.35325722,0.937268475,0.895522127,0.900655539
2019-03,Africa,most-tropical,pre,0.417835631,0,0.340537135,20.4859069,0.767586459,0.894458907,0.842662937
2019-04,Oceania,most-tropical,pre,0.472876837,0,0.209559065,24.11157967,0.798913026,0.953804196,0.949867501
2019-04,South-eastern Asia,most-tropical,pre,0.478135576,0,0.184539719,22.91743075,0.872026228,0.898183622,0.892050611
2019-04,Europe,most-other,pre,0.438341236,0,0.152393983,23.10319595,0.782318956,0.860587916,0.848315853
2019-04,Southern Asia,most-tropical,pre,0.616877978,0,0.2109799,21.43812781,0.880077084,0.803979148,0.844068826
2019-04,Northern America,most-other,pre,0.445112079,0,0.260923573,22.17611206,0.79886856,0.883631421,0.884056967
2019-04,Japan/Korea,most-other,pre,0.417147172,0,0.525057321,22.29888036,0.878708092,0.889587082,0.911901192
2019-04,Russia,most-other,pre,0.38076949,0,0.285141291,20.45165907,0.696190284,0.529379352,0.659747443
2019-04,Western Asia,most-other,pre,0.450330747,0,0.509239618,21.43610801,0.785148544,0.851294102,0.840248282
2019-04,China,most-other,pre,0.50450031,0,0.891338733,21.95902634,0.879748891,0.862436602,0.896440537
2019-04,Southern America,most-tropical,pre,0.509200241,0,0.397614526,21.23133916,0.86947419,0.841839542,0.845532939
2019-04,Africa,most-tropical,pre,0.490542852,0,0.446243285,20.48137935,0.787894803,0.850263008,0.830873604
2019-05,Oceania,most-tropical,pre,0.472876837,0,0.249338546,24.22712216,0.787904257,0.940894479,0.936966333
2019-05,South-eastern Asia,most-tropical,pre,0.478135576,0,0.198755842,22.57993194,0.857780096,0.908144215,0.895449038
2019-05,Europe,most-other,pre,0.438341236,0,0.135595427,22.9953137,0.812588136,0.935792058,0.914713312
2019-05,Southern Asia,most-tropical,pre,0.616877978,0,0.268919693,22.1025212,0.887865152,0.851939858,0.882447215
2019-05,Northern America,most-other,pre,0.445112079,0,0.179182697,22.31923796,0.884622551,0.931334752,0.936367905
2019-05,Japan/Korea,most-other,pre,0.417147172,0,0.478064769,21.6182352,0.913552302,0.930637709,0.951887084
2019-05,Russia,most-other,pre,0.38076949,0,0.230308955,20.45316013,0.855632754,0.56585207,0.738579182
2019-05,Western Asia,most-other,pre,0.450330747,0,0.566861005,21.98651492,0.808577849,0.83998569,0.846996353
2019-05,China,most-other,pre,0.50450031,0,0.941532149,21.81725726,0.919904867,0.890071772,0.926950526
2019-05,Southern America,most-tropical,pre,0.509200241,0,0.384921989,20.86481604,0.908292952,0.857232163,0.863228653
2019-05,Africa,most-tropical,pre,0.490542852,0,0.520266663,20.49317985,0.74471051,0.843844984,0.805516894
2019-06,Oceania,most-tropical,pre,0.472876837,0,0.297746398,23.97285978,0.78381722,0.89298125,0.897498711
2019-06,South-eastern Asia,most-tropical,pre,0.478135576,0,0.218345737,22.44016537,0.85340051,0.940227154,0.917665839
2019-06,Europe,most-other,pre,0.438341236,0,0.141641549,23.00770444,0.892791305,0.960836126,0.951061316
2019-06,Southern Asia,most-tropical,pre,0.616877978,0,0.320264813,22.71682545,0.888880574,0.849597979,0.880947
2019-06,Northern America,most-other,pre,0.445112079,0,0.191083133,22.59817555,0.941579551,0.936263725,0.946945888
2019-06,Japan/Korea,most-other,pre,0.417147172,0,0.400693402,21.77132367,0.89682823,0.898642779,0.924552814
2019-06,Russia,most-other,pre,0.38076949,0,0.179450141,20.69455983,0.967021192,0.610410927,0.809916726
2019-06,Western Asia,most-other,pre,0.450330747,0,0.607121636,22.55055237,0.857787483,0.911480788,0.908714287
2019-06,China,most-other,pre,0.50450031,0,1.002914439,21.4898909,0.915727386,0.864816598,0.903919826
2019-06,Southern America,most-tropical,pre,0.509200241,0,0.412744597,20.8031308,0.922036907,0.838061188,0.84724527
2019-06,Africa,most-tropical,pre,0.490542852,0,0.56737688,20.81217477,0.847183673,0.844292567,0.858262109
2019-07,Oceania,most-tropical,pre,0.50850045,0,0.305668891,24.16381088,0.864693346,0.997425431,1
2019-07,South-eastern Asia,most-tropical,pre,0.490085221,0,0.232967647,22.97240285,0.888499764,0.949032779,0.933620551
2019-07,Europe,most-other,pre,0.527220338,0,0.142897836,23.81352244,0.979290119,1,1
2019-07,Southern Asia,most-tropical,pre,0.478574955,0,0.334530049,23.43371988,0.890535271,0.878643982,0.903369774
2019-07,Northern America,most-other,pre,0.55345659,0,0.188419711,22.55248927,0.986184312,0.970164929,0.982364383
2019-07,Japan/Korea,most-other,pre,0.530323164,0,0.346817213,21.94472911,0.935051065,0.948034283,0.971304306
2019-07,Russia,most-other,pre,0.550261262,0,0.138554108,20.9004357,1,0.6561099,0.858749804
2019-07,Western Asia,most-other,pre,0.519442751,0,0.642631729,23.8697773,0.932093727,0.931386584,0.957955042
2019-07,China,most-other,pre,0.45594735,0,1.020923285,21.75410516,0.964298775,0.9547109,0.990924249
2019-07,Southern America,most-tropical,pre,0.477924196,0,0.331228575,21.03050166,0.983521033,0.950060826,0.95445072
2019-07,Africa,most-tropical,pre,0.501526214,0,0.555725111,20.8058111,0.921462849,0.893957269,0.92127701
2019-08,Oceania,most-tropical,pre,0.50850045,0,0.30312352,24.77283386,0.838016375,0.955756282,0.960384957
2019-08,South-eastern Asia,most-tropical,pre,0.490085221,0,0.257350575,23.25193982,0.910179391,0.927705383,0.923947948
2019-08,Europe,most-other,pre,0.527220338,0,0.147475484,24.89624029,1,0.985734563,0.992775421
2019-08,Southern Asia,most-tropical,pre,0.478574955,0,0.315517555,23.55265814,0.923525899,0.887847837,0.919169326
2019-08,Northern America,most-other,pre,0.55345659,0,0.197357137,23.17544912,0.994782914,0.946117924,0.961568843
2019-08,Japan/Korea,most-other,pre,0.530323164,0,0.288539128,22.34705266,0.987750801,0.962143893,1
2019-08,Russia,most-other,pre,0.550261262,0,0.123062838,21.55309444,0.996901449,0.653991675,0.85601626
2019-08,Western Asia,most-other,pre,0.519442751,0,0.657549287,24.81773105,0.964629255,0.942933979,0.980928874
2019-08,China,most-other,pre,0.45594735,0,1.047846778,22.16822239,1,0.958936872,1
2019-08,Southern America,most-tropical,pre,0.477924196,0,0.304611521,20.96006403,0.971007406,0.916436653,0.922845676
2019-08,Africa,most-tropical,pre,0.501526214,0,0.736735736,21.0927484,0.955610332,0.900909322,0.942270322
2019-09,Oceania,most-tropical,pre,0.50850045,0,0.266880479,24.83534381,0.816742794,0.948787913,0.94991312
2019-09,South-eastern Asia,most-tropical,pre,0.490085221,0,0.299433911,23.24283108,0.844548981,0.88746849,0.876772449
2019-09,Europe,most-other,pre,0.527220338,0,0.156140195,25.96045422,0.923383694,0.971769282,0.966031742
2019-09,Southern Asia,most-tropical,pre,0.478574955,0,0.371116393,23.19494137,0.905294655,0.861117777,0.894059903
2019-09,Northern America,most-other,pre,0.55345659,0,0.213910437,23.96932699,0.918479846,0.85678995,0.872677114
2019-09,Japan/Korea,most-other,pre,0.530323164,0,0.251585204,22.74050905,0.926422713,0.890820862,0.930237436
2019-09,Russia,most-other,pre,0.550261262,0,0.124106956,21.92528857,0.947677934,0.616608528,0.809408746
2019-09,Western Asia,most-other,pre,0.519442751,0,0.578987241,25.31476224,0.875703208,0.870651492,0.897809893
2019-09,China,most-other,pre,0.45594735,0,1.074877278,22.46252469,0.913137417,0.884412288,0.920919551
2019-09,Southern America,most-tropical,pre,0.477924196,0,0.328395923,21.23863768,0.910358539,0.894212489,0.896847452
2019-09,Africa,most-tropical,pre,0.501526214,0,0.833548349,21.83086065,0.823908062,0.898974492,0.873797369
2019-10,Oceania,most-tropical,pre,0.45449329,0,0.208241421,26.22659591,0.784280487,1,0.983670566
2019-10,South-eastern Asia,most-tropical,pre,0.480272589,0,0.33131101,24.4705919,0.868001468,0.941227156,0.922360026
2019-10,Europe,most-other,pre,0.565295076,0,0.161873844,28.11246218,0.787997246,0.913169972,0.891596393
2019-10,Southern Asia,most-tropical,pre,0.464000378,0,0.372031931,23.52984079,0.911078809,0.923855496,0.943083684
2019-10,Northern America,most-other,pre,0.482233644,0,0.232329632,26.14093657,0.774531141,0.940797263,0.933074185
2019-10,Japan/Korea,most-other,pre,0.516003672,0,0.254802489,23.79527774,0.941407422,0.894609611,0.938248958
2019-10,Russia,most-other,pre,0.492123965,0,0.148280321,22.20476628,0.768673806,0.562161568,0.709396822
2019-10,Western Asia,most-other,pre,0.480851581,0,0.514347374,26.08423237,0.815801197,0.86113473,0.861374194
2019-10,China,most-other,pre,0.528632388,0,1.135390118,23.27857293,0.913694837,0.903710696,0.938125077
2019-10,Southern America,most-tropical,pre,0.493543758,0,0.314445859,21.40729948,0.843239167,0.930335516,0.922943673
2019-10,Africa,most-tropical,pre,0.495375686,0,0.913741746,23.55997217,0.743617469,0.925279261,0.845858051
2019-11,Oceania,most-tropical,pre,0.45449329,0,0.19454656,26.9872519,0.827486614,0.950519668,0.953764202
2019-11,South-eastern Asia,most-tropical,pre,0.480272589,0,0.329565602,24.62040105,0.89192391,0.942840472,0.930032742
2019-11,Europe,most-other,pre,0.565295076,0,0.18578154,29.38229746,0.696141553,0.701137275,0.70307103
2019-11,Southern Asia,most-tropical,pre,0.464000378,0,0.357047295,23.41175024,0.937310478,0.911676366,0.940892299
2019-11,Northern America,most-other,pre,0.482233644,0,0.251698934,27.34503964,0.70477262,0.87249249,0.863875455
2019-11,Japan/Korea,most-other,pre,0.516003672,0,0.249637907,24.74978849,0.933803772,0.850060426,0.905947263
2019-11,Russia,most-other,pre,0.492123965,0,0.172865697,22.35366006,0.590195203,0.539136467,0.636329794
2019-11,Western Asia,most-other,pre,0.480851581,0,0.483300948,25.56516483,0.724450941,0.830546033,0.797785379
2019-11,China,most-other,pre,0.528632388,0,1.153485692,24.05654753,0.883273496,0.862154442,0.896716031
2019-11,Southern America,most-tropical,pre,0.493543758,0,0.35155797,21.65909149,0.867765264,0.89376469,0.89228851
2019-11,Africa,most-tropical,pre,0.495375686,0,0.94708593,23.78806114,0.743210593,0.910055542,0.838003215
2019-12,Oceania,most-tropical,pre,0.45449329,0,0.198624914,28.35502754,0.916365254,0.972593162,0.99185305
2019-12,South-eastern Asia,most-tropical,pre,0.480272589,0,0.300499021,24.46440587,0.96770162,1,0.99230942
2019-12,Europe,most-other,pre,0.565295076,0,0.216609545,30.25856825,0.703448078,0.715710621,0.71623031
2019-12,Southern Asia,most-tropical,pre,0.464000378,0,0.424401772,22.82046055,0.967347772,0.938542901,0.969266632
2019-12,Northern America,most-other,pre,0.482233644,0,0.246590177,27.6033225,0.740748818,0.931128645,0.920707651
2019-12,Japan/Korea,most-other,pre,0.516003672,0,0.29705036,24.76234928,0.975225147,0.878545197,0.94002426
2019-12,Russia,most-other,pre,0.492123965,0,0.205956136,22.44855867,0.584384718,0.55787027,0.650560905
2019-12,Western Asia,most-other,pre,0.480851581,0,0.420591785,24.85357705,0.755049597,0.838373472,0.817877798
2019-12,China,most-other,pre,0.528632388,0,1.173514408,24.26659908,0.922547572,0.884528749,0.922426788
2019-12,Southern America,most-tropical,pre,0.493543758,0,0.378339148,22.38138277,0.970562342,0.962231075,0.964184474
2019-12,Africa,most-tropical,pre,0.495375686,0,1.019159056,23.10885826,0.807337659,0.95202299,0.89194883
2020-01,Oceania,most-tropical,pre,0.499404901,0.018071546,0.20451064,26.4345051,1,0.935456491,0.981124426
2020-01,South-eastern Asia,most-tropical,pre,0.479265299,0.044981745,0.304906683,23.74119791,1,0.998520331,1
2020-01,Europe,most-other,pre,0.515260529,0.011297402,0.228899542,27.9045694,0.69282138,0.673362584,0.680144418
2020-01,Southern Asia,most-tropical,pre,0.459743319,0.020725983,0.489184657,22.32017756,0.984456755,0.943244627,0.977406266
2020-01,Northern America,most-other,pre,0.485234322,0.000974968,0.232137665,25.57929596,0.746203268,0.828659773,0.828739754
2020-01,Japan/Korea,most-other,pre,0.441918283,0.017207228,0.210867679,23.56873031,1,0.882433943,0.951696586
2020-01,Russia,most-other,pre,0.480067106,0.005744828,0.243672244,21.9482212,0.613617805,0.555205534,0.657041787
2020-01,Western Asia,most-other,pre,0.522289096,0.005196393,0.282668155,23.54202642,0.737694918,0.882988719,0.830968805
2020-01,China,most-other,pre,0.494689493,0.23096613,1.281663634,23.20025035,0.98116046,0.917756025,0.960651927
2020-01,Southern America,most-tropical,pre,0.503808939,0.010952368,0.396225282,22.49692323,0.987844254,1,1
2020-01,Africa,most-tropical,pre,0.543403687,0.006641363,1.027801139,22.38327034,0.817794411,0.921376579,0.881915674
2020-02,Oceania,most-tropical,pan,0.499404901,0.174677549,0.306572652,19.51513184,0.738058138,0.825382801,0.832664655
2020-02,South-eastern Asia,most-tropical,pan,0.479265299,0.223999529,0.330039219,20.4122974,0.648409269,0.853897407,0.799022418
2020-02,Europe,most-other,pan,0.515260529,0.095877356,0.26517273,20.47466162,0.60756998,0.616693463,0.617434129
2020-02,Southern Asia,most-tropical,pan,0.459743319,0.101999656,0.596418723,20.25638576,0.845548532,0.880502533,0.892728815
2020-02,Northern America,most-other,pan,0.485234322,0.067352845,0.227370182,20.30403841,0.622252527,0.841813084,0.827289116
2020-02,Japan/Korea,most-other,pan,0.441918283,0.261384181,0.274061375,20.1963366,0.682319205,0.84313336,0.809023235
2020-02,Russia,most-other,pan,0.480067106,0.0833,0.281257324,19.08447183,0.484776232,0.50808064,0.578291065
2020-02,Western Asia,most-other,pan,0.522289096,0.10178775,0.265755071,20.36700838,0.645113002,0.800321644,0.740732336
2020-02,China,most-other,pan,0.494689493,0.760781491,1.289819297,20.35129278,0.467970652,0.308505346,0.343535837
2020-02,Southern America,most-tropical,pan,0.503808939,0.053711467,0.471261253,20.2942845,0.891471956,0.857614947,0.861933939
2020-02,Africa,most-tropical,pan,0.543403687,0.041632931,1.199834863,20.25557302,0.705712876,0.850684089,0.788964522
2020-03,Oceania,most-tropical,pan,0.499404901,0.373666655,0.362266933,18.27573817,0.483290889,0.701881255,0.675047714
2020-03,South-eastern Asia,most-tropical,pan,0.479265299,0.455625652,0.265506395,19.27425115,0.33906202,0.631395266,0.552698797
2020-03,Europe,most-other,pan,0.515260529,0.521106334,0.368892194,20.07935235,0.408603812,0.420517544,0.419866879
2020-03,Southern Asia,most-tropical,pan,0.459743319,0.515622648,0.735334842,19.24936087,0.55122684,0.692656227,0.671763268
2020-03,Northern America,most-other,pan,0.485234322,0.452597032,0.19758561,20.09821747,0.448944817,0.590256677,0.58143213
2020-03,Japan/Korea,most-other,pan,0.441918283,0.474508472,0.395507045,20.09741168,0.290831555,0.591925411,0.498880809
2020-03,Russia,most-other,pan,0.480067106,0.419058065,0.390821018,17,0.334189001,0.462755032,0.494563444
2020-03,Western Asia,most-other,pan,0.522289096,0.501293961,0.292735437,20.23065676,0.421564338,0.547641419,0.49635485
2020-03,China,most-other,pan,0.494689493,0.785566674,1.186192965,20.31486858,0.197341519,0.364626561,0.352953615
2020-03,Southern America,most-tropical,pan,0.503808939,0.464956949,0.494047441,18.03030303,0.63541969,0.641957029,0.642080519
2020-03,Africa,most-tropical,pan,0.543403687,0.312730706,1.265265229,19.04900505,0.4553599,0.670120643,0.569961277
2020-04,Oceania,most-tropical,pan,0.385128301,0.754445712,0.437446827,16.08707745,0.037161613,0.05670456,0.054105792
2020-04,South-eastern Asia,most-tropical,pan,0.370197273,0.793425214,0.328787963,17.00813008,0.044385773,0.168235256,0.134787672
2020-04,Europe,most-other,pan,0.463874077,0.817735177,0.238044778,19.00884956,0.038554954,0.055166852,0.052026189
2020-04,Southern Asia,most-tropical,pan,0.463874077,0.950255337,0.8144037,16.08681838,0.070917975,0.157268996,0.13800006
2020-04,Northern America,most-other,pan,0.40407597,0.728969703,0.314913629,19.00884956,0.0302365,0.094505279,0.088613496
2020-04,Japan/Korea,most-other,pan,0.463874077,0.518784663,0.245002145,17,0.061003448,0.332243584,0.242480345
2020-04,Russia,most-other,pan,0.463874077,0.854983333,0.245114833,12,0.047839646,0.158566804,0.149503837
2020-04,Western Asia,most-other,pan,0.463874077,0.826827912,0.359992614,18.17858626,0.061221847,0.151237828,0.107877287
2020-04,China,most-other,pan,0.541280972,0.597733723,1.445442606,18,0.039144538,0.279046735,0.253422063
2020-04,Southern America,most-tropical,pan,0.463874077,0.824366019,0.29925346,6,0.025382085,0.065345022,0.061524754
2020-04,Africa,most-tropical,pan,0.463874077,0.789151057,1.314988797,18.01282051,0.055301733,0.166296941,0.111868405
2020-05,Oceania,most-tropical,pan,0.385128301,0.640600617,0.492594133,17.08851037,0.027045276,0.058994907,0.053632916
2020-05,South-eastern Asia,most-tropical,pan,0.370197273,0.774839303,0.39478214,15.03255412,0.047472232,0.200791183,0.159376817
2020-05,Europe,most-other,pan,0.463874077,0.729314064,0.272568845,19.1042328,0.046136187,0.097515523,0.087494286
2020-05,Southern Asia,most-tropical,pan,0.463874077,0.828933901,0.892050246,19.1175,0.065353461,0.189095209,0.16059338
2020-05,Northern America,most-other,pan,0.40407597,0.727018766,0.372076226,17,0.030037989,0.132233047,0.122669581
2020-05,Japan/Korea,most-other,pan,0.463874077,0.424549082,0.287817218,15.01369863,0.068011681,0.383539265,0.279032387
2020-05,Russia,most-other,pan,0.463874077,0.80706129,0.269339536,10,0.051656428,0.16796973,0.158662728
2020-05,Western Asia,most-other,pan,0.463874077,0.798139349,0.422389441,19.24345321,0.062316049,0.054637195,0.060235549
2020-05,China,most-other,pan,0.541280972,0.738451953,1.858330354,18,0.052486338,0.406951597,0.368895136
2020-05,Southern America,most-tropical,pan,0.463874077,0.842506088,0.37593324,7,0.028670074,0.060707659,0.057654883
2020-05,Africa,most-tropical,pan,0.463874077,0.763950918,1.393998208,16.03076923,0.076679208,0.149026706,0.11415078
2020-06,Oceania,most-tropical,pan,0.385128301,0.512168273,0.506931517,19.19866595,0.031330108,0.111930389,0.097184757
2020-06,South-eastern Asia,most-tropical,pan,0.370197273,0.68668797,0.481692633,16.02919386,0.046991005,0.250553907,0.195550381
2020-06,Europe,most-other,pan,0.463874077,0.597007653,0.303231039,18.06694915,0.06266225,0.074550314,0.072450204
2020-06,Southern Asia,most-tropical,pan,0.463874077,0.808937514,0.97209725,18.1285702,0.094385487,0.207300666,0.182144506
2020-06,Northern America,most-other,pan,0.40407597,0.706669559,0.41197156,19.16666667,0.04727391,0.23444826,0.216848785
2020-06,Japan/Korea,most-other,pan,0.463874077,0.35383338,0.325022317,15,0.059398418,0.392900439,0.282070884
2020-06,Russia,most-other,pan,0.463874077,0.64354,0.262766721,13,0.058434056,0.287509764,0.262601455
2020-06,Western Asia,most-other,pan,0.463874077,0.728570546,0.479326814,19.32225938,0.097760083,0.175711741,0.139420933
2020-06,China,most-other,pan,0.541280972,0.774574233,1.957739449,17.125,0.0393442,0.493531423,0.443751735
2020-06,Southern America,most-tropical,pan,0.463874077,0.815633317,0.374885593,8,0.038488927,0.063734066,0.061347372
2020-06,Africa,most-tropical,pan,0.463874077,0.717861191,1.485155772,16.10454545,0.062222128,0.131129687,0.097752116
2020-07,Oceania,most-tropical,pan,0.473573703,0.580455747,0.363334716,17.24168224,0.04200205,0.215072283,0.182574726
2020-07,South-eastern Asia,most-tropical,pan,0.586202121,0.631784749,0.561013574,15.12591175,0.067969608,0.42180779,0.326184469
2020-07,Europe,most-other,pan,0.682476451,0.529507121,0.306541482,17.11240252,0.147079966,0.283632284,0.257101413
2020-07,Southern Asia,most-tropical,pan,0.709965999,0.820929674,1.060080604,19.2912297,0.157795297,0.275229532,0.25052856
2020-07,Northern America,most-other,pan,0.66954242,0.688404013,0.443329867,16,0.085242735,0.295304137,0.275900249
2020-07,Japan/Korea,most-other,pan,0.629894852,0.354775511,0.359049809,13.04678363,0.085237558,0.561754443,0.403408986
2020-07,Russia,most-other,pan,0.629894852,0.568570968,0.234204519,10,0.159548056,0.51795549,0.489333759
2020-07,Western Asia,most-other,pan,0.629894852,0.661031386,0.533416774,18.33551701,0.190483021,0.326518266,0.263745433
2020-07,China,most-other,pan,0.468286478,0.77220427,2.066893254,14,0.066669277,0.674055893,0.607997324
2020-07,Southern America,most-tropical,pan,0.629894852,0.827205859,0.376929774,4,0.067329101,0.126282337,0.120682119
2020-07,Africa,most-tropical,pan,0.733892939,0.675713629,1.576161434,15.03846154,0.155719698,0.16779828,0.164089535
2020-08,Oceania,most-tropical,pan,0.473573703,0.660897167,0.590022987,20.13797645,0.045530858,0.170683618,0.147684248
2020-08,South-eastern Asia,most-tropical,pan,0.586202121,0.654195408,0.649960638,15.04488778,0.071665998,0.350183252,0.274934712
2020-08,Europe,most-other,pan,0.682476451,0.547466025,0.316145996,16.07739234,0.196782294,0.42049389,0.37684302
2020-08,Southern Asia,most-tropical,pan,0.709965999,0.79191653,1.150093161,17.40539234,0.18264246,0.291893996,0.26979289
2020-08,Northern America,most-other,pan,0.66954242,0.687644832,0.473590078,16,0.114855248,0.29012188,0.274404322
2020-08,Japan/Korea,most-other,pan,0.629894852,0.387395604,0.356378391,16.04488778,0.093677063,0.626398153,0.449328435
2020-08,Russia,most-other,pan,0.629894852,0.5417,0.184128073,14.02083333,0.219407734,0.618723087,0.593161898
2020-08,Western Asia,most-other,pan,0.629894852,0.593866857,0.571127151,20.45463191,0.246643397,0.370931528,0.315621416
2020-08,China,most-other,pan,0.468286478,0.772784928,1.179334786,13,0.070312597,0.781707052,0.704053534
2020-08,Southern America,most-tropical,pan,0.629894852,0.784609057,0.443598169,8,0.088796448,0.1527545,0.146697528
2020-08,Africa,most-tropical,pan,0.733892939,0.632168534,1.66875254,13.01960784,0.197488994,0.244887971,0.224216737
2020-09,Oceania,most-tropical,pan,0.473573703,0.631690163,0.589072661,19.293739,0.043461632,0.215498169,0.183251207
2020-09,South-eastern Asia,most-tropical,pan,0.586202121,0.656068768,0.734164628,16.03219697,0.067564406,0.366957,0.286058229
2020-09,Europe,most-other,pan,0.682476451,0.526005561,0.318151966,18.09798114,0.171091159,0.317557212,0.289156253
2020-09,Southern Asia,most-tropical,pan,0.709965999,0.701120399,1.225436515,20.68813556,0.189515986,0.347860202,0.313984273
