treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
1005000,NorthernAmerica,Japan/Korea,0.6123605645062875,1,1
1005000,SouthernAmerica,NorthernAmerica,0.7505422900052746,1,1
1005000,NorthChina,SouthChina,0.3240610748040868,1,1
1005000,NorthChina,SouthChina,0.24017118441688737,1,1
1005000,NorthChina,SouthChina,0.2767151115196055,1,1
1005000,SouthChina,NorthChina,0.23695581742145028,1,1
1005000,NorthChina,SouthChina,0.44721801799101,1,1
1005000,SouthChina,NorthChina,0.45048978947480645,1,1
1005000,NorthChina,SouthChina,0.3937916446430891,1,1
1005000,Oceania,SoutheasternAsia,0.33076479238840434,1,1
1005000,SouthernAsia,Oceania,0.12041800459799906,1,1
1005000,SoutheasternAsia,SouthernAsia,0.13457288433241946,1,1
1005000,NorthChina,WesternAsia,0.053086453750606125,1,1
1005000,SouthChina,NorthChina,0.15492800850275948,1,1
1005000,Europe,WesternAsia,0.3854489204249652,1,1
1005000,SouthernAsia,Europe,0.6030693596555848,1,1
1005000,SouthernAmerica,Japan/Korea,0.28368201499986706,1,1
1005000,SoutheasternAsia,SouthernAsia,0.5824643015049159,1,1
1005000,SoutheasternAsia,SouthernAsia,0.3923130583821405,1,1
1005000,Europe,NorthernAmerica,0.6829306453345867,1,1
1005000,SouthernAsia,Africa,0.45755177427094335,1,1
1005000,Africa,SoutheasternAsia,0.03998520314711365,1,1
1005000,SoutheasternAsia,SouthChina,0.4070294974953135,1,1
1005000,SouthernAsia,Oceania,0.08562328493010897,1,1
1005000,SoutheasternAsia,SouthernAsia,0.16732558466529746,1,1
1005000,SouthernAsia,Oceania,0.09664260939218966,1,1
1005000,SouthernAsia,Oceania,0.3562674581936491,1,1
1005000,SouthernAsia,Oceania,0.3592465609985916,1,1
1005000,Africa,Oceania,0.0485008528003118,1,1
1005000,NorthernAmerica,Japan/Korea,6.404395989528597,1,1
1005000,NorthernAmerica,SouthChina,6.251763518680564,1,1
1005000,Africa,NorthernAmerica,6.407529555219747,1,1
1005000,SoutheasternAsia,Oceania,6.289089337633534,1,1
